ID,poi shape,poi_type,coordinate,longitude,latitude
2185,Point,information," 19.2447165, 47.5078278 ",19.2447165,47.5078278
2186,Point,information," 19.243979, 47.5093899 ",19.243979,47.5093899
2187,Point,information," 19.2435768, 47.5086583 ",19.2435768,47.5086583
2188,Point,information," 19.2448321, 47.5107 ",19.2448321,47.5107
2189,Point,information," 19.2362983, 47.5119565 ",19.2362983,47.5119565
2190,Point,information," 19.227649, 47.5137501 ",19.227649,47.5137501
2191,Point,information," 19.233039, 47.5125559 ",19.233039,47.5125559
2192,Point,information," 19.2313452, 47.5128939 ",19.2313452,47.5128939
2193,Point,information," 19.2220459, 47.5148988 ",19.2220459,47.5148988
2194,Point,information," 19.2225347, 47.5148177 ",19.2225347,47.5148177
2195,Point,information," 19.2442935, 47.5079103 ",19.2442935,47.5079103
2196,Point,information," 19.2460745, 47.511349 ",19.2460745,47.511349
2197,Point,information," 19.2417722, 47.5110302 ",19.2417722,47.5110302
2198,Point,information," 19.2395567, 47.5115483 ",19.2395567,47.5115483
2199,Point,information," 19.2488819, 47.5119927 ",19.2488819,47.5119927
2200,Point,information," 19.2499687, 47.5109423 ",19.2499687,47.5109423
2201,Point,information," 19.2520187, 47.5095158 ",19.2520187,47.5095158
2202,Point,information," 19.250764, 47.5087996 ",19.250764,47.5087996
2203,Point,information," 19.2502603, 47.5078386 ",19.2502603,47.5078386
2204,Point,information," 19.2495711, 47.5078207 ",19.2495711,47.5078207
2206,Point,attraction," 19.0509582, 47.5005172 ",19.0509582,47.5005172
2207,Point,hotel," 19.0663785, 47.4983158 ",19.0663785,47.4983158
2209,Point,gallery," 19.1159132, 47.3996255 ",19.1159132,47.3996255
2210,Point,museum," 19.1181984, 47.4005315 ",19.1181984,47.4005315
2211,Point,museum," 19.1505915, 47.4585956 ",19.1505915,47.4585956
2212,Point,museum," 19.1459164, 47.4911823 ",19.1459164,47.4911823
2213,Point,museum," 19.133758, 47.4829199 ",19.133758,47.4829199
2214,Point,museum," 19.1284793, 47.485251 ",19.1284793,47.485251
2215,Point,museum," 18.9926563, 47.4984395 ",18.9926563,47.4984395
2216,Point,information," 19.3749201, 47.5718978 ",19.3749201,47.5718978
2217,Point,museum," 19.1026363, 47.5129544 ",19.1026363,47.5129544
2218,Point,museum," 19.0636678, 47.4872792 ",19.0636678,47.4872792
2219,Point,museum," 19.0959174, 47.475977 ",19.0959174,47.475977
2220,Point,museum," 19.0760596, 47.4785086 ",19.0760596,47.4785086
2221,Point,museum," 19.0996429, 47.477866 ",19.0996429,47.477866
2222,Point,information," 19.1296921, 47.5414617 ",19.1296921,47.5414617
2223,Point,attraction," 19.0235808, 47.5121482 ",19.0235808,47.5121482
2224,Point,museum," 19.0281326, 47.5112171 ",19.0281326,47.5112171
2225,Point,museum," 19.0744233, 47.4736696 ",19.0744233,47.4736696
2226,Point,museum," 19.0694279, 47.5027938 ",19.0694279,47.5027938
2227,Point,museum," 19.0720752, 47.5137878 ",19.0720752,47.5137878
2228,Point,museum," 19.0560731, 47.4945142 ",19.0560731,47.4945142
2229,Point,museum," 19.04662, 47.5062562 ",19.04662,47.5062562
2230,Point,museum," 19.0463233, 47.5084415 ",19.0463233,47.5084415
2231,Point,museum," 19.0443693, 47.4922597 ",19.0443693,47.4922597
2232,Point,museum," 18.992026, 47.5279842 ",18.992026,47.5279842
2233,Point,museum," 19.034244, 47.5021506 ",19.034244,47.5021506
2234,Point,museum," 19.0279702, 47.5377179 ",19.0279702,47.5377179
2235,Point,museum," 19.0605337, 47.4840709 ",19.0605337,47.4840709
2236,Point,museum," 19.0194154, 47.5087241 ",19.0194154,47.5087241
2237,Point,information," 19.3476488, 47.5984859 ",19.3476488,47.5984859
2238,Point,information," 19.3476143, 47.597577 ",19.3476143,47.597577
2239,Point,hostel," 19.0642466, 47.5036717 ",19.0642466,47.5036717
2240,Point,guest_house," 19.125629, 47.5203424 ",19.125629,47.5203424
2241,Point,attraction," 19.037581, 47.5286387 ",19.037581,47.5286387
2242,Point,museum," 19.2602617, 47.4911723 ",19.2602617,47.4911723
2243,Point,information," 18.9880004, 47.4818266 ",18.9880004,47.4818266
2244,Point,information," 18.9851675, 47.4818851 ",18.9851675,47.4818851
2245,Point,information," 18.9888211, 47.4820784 ",18.9888211,47.4820784
2246,Point,information," 18.9906891, 47.4820822 ",18.9906891,47.4820822
2248,Point,information," 18.981321, 47.4749969 ",18.981321,47.4749969
2249,Point,information," 18.978588, 47.4749374 ",18.978588,47.4749374
2250,Point,information," 18.9782755, 47.4747923 ",18.9782755,47.4747923
2251,Point,information," 18.9785505, 47.4746955 ",18.9785505,47.4746955
2252,Point,information," 18.9796001, 47.474657 ",18.9796001,47.474657
2253,Point,information," 19.0453535, 47.5399943 ",19.0453535,47.5399943
2254,Point,information," 19.0446331, 47.5415659 ",19.0446331,47.5415659
2255,Point,hotel," 19.1063672, 47.4618914 ",19.1063672,47.4618914
2258,Point,attraction," 19.3689379, 47.4771162 ",19.3689379,47.4771162
2260,Point,guest_house," 19.0674131, 47.4984399 ",19.0674131,47.4984399
2261,Point,guest_house," 19.0336301, 47.3376457 ",19.0336301,47.3376457
2264,Point,hostel," 19.0641182, 47.5075867 ",19.0641182,47.5075867
2265,Point,hostel," 19.0570357, 47.5092736 ",19.0570357,47.5092736
2267,Point,museum," 19.0959062, 47.400737 ",19.0959062,47.400737
2268,Point,museum," 19.1492895, 47.447841 ",19.1492895,47.447841
2269,Point,museum," 19.064391, 47.4858885 ",19.064391,47.4858885
2270,Point,museum," 19.0544046, 47.5146575 ",19.0544046,47.5146575
2271,Point,museum," 19.0477422, 47.505565 ",19.0477422,47.505565
2272,Point,information," 19.025602, 47.6388469 ",19.025602,47.6388469
2273,Point,museum," 19.0464634, 47.5012322 ",19.0464634,47.5012322
2274,Point,attraction," 19.1712939, 47.4217189 ",19.1712939,47.4217189
2275,Point,hotel," 19.0430186, 47.470872 ",19.0430186,47.470872
2276,Point,information," 19.0460834, 47.5399471 ",19.0460834,47.5399471
2277,Point,hostel," 19.0589798, 47.5006598 ",19.0589798,47.5006598
2278,Point,attraction," 19.0630113, 47.4956774 ",19.0630113,47.4956774
2279,Point,attraction," 19.0860529, 47.5397774 ",19.0860529,47.5397774
2280,Point,guest_house," 19.0615641, 47.4860273 ",19.0615641,47.4860273
2281,Point,hotel," 19.0464149, 47.5047583 ",19.0464149,47.5047583
2282,Point,guest_house," 19.0531505, 47.4967813 ",19.0531505,47.4967813
2285,Point,attraction," 19.1210255, 47.3879041 ",19.1210255,47.3879041
2286,Point,hotel," 19.3553296, 47.6138288 ",19.3553296,47.6138288
2287,Point,information," 19.0180941, 47.482604 ",19.0180941,47.482604
2292,Point,hotel," 19.057214, 47.493948 ",19.057214,47.493948
2295,Point,information," 19.0485643, 47.5676811 ",19.0485643,47.5676811
2296,Point,information," 19.0250561, 47.5278182 ",19.0250561,47.5278182
2301,Point,hostel," 19.06436, 47.5055494 ",19.06436,47.5055494
2302,Point,information," 19.0422189, 47.5422908 ",19.0422189,47.5422908
2304,Point,attraction," 19.0100038, 47.499925 ",19.0100038,47.499925
2305,Point,information," 19.0601631, 47.4782888 ",19.0601631,47.4782888
2306,Point,hotel," 19.0268969, 47.4906406 ",19.0268969,47.4906406
2307,Point,hostel," 19.0599545, 47.4871955 ",19.0599545,47.4871955
2308,Point,information," 18.877659, 47.5976779 ",18.877659,47.5976779
2309,Point,hostel," 19.0217227, 47.50765 ",19.0217227,47.50765
2310,Point,hotel," 19.0500048, 47.4939881 ",19.0500048,47.4939881
2314,Point,museum," 19.3420438, 47.4460578 ",19.3420438,47.4460578
2337,Point,attraction," 19.0400969, 47.5408611 ",19.0400969,47.5408611
2338,Point,attraction," 19.0428346, 47.4920528 ",19.0428346,47.4920528
2340,Point,attraction," 19.0525773, 47.4922289 ",19.0525773,47.4922289
2341,Point,attraction," 19.0525672, 47.4923068 ",19.0525672,47.4923068
2342,Point,attraction," 19.0525545, 47.4923304 ",19.0525545,47.4923304
2345,Point,guest_house," 18.9561721, 47.4296594 ",18.9561721,47.4296594
2348,Point,information," 18.9550118, 47.5399127 ",18.9550118,47.5399127
2349,Point,hotel," 19.0266736, 47.4691484 ",19.0266736,47.4691484
2352,Point,hotel," 19.0555739, 47.4989742 ",19.0555739,47.4989742
2353,Point,information," 18.8964136, 47.5975156 ",18.8964136,47.5975156
2354,Point,hostel," 19.0622192, 47.4858395 ",19.0622192,47.4858395
2355,Point,hotel," 19.0773926, 47.498463 ",19.0773926,47.498463
2357,Point,hotel," 19.0536601, 47.4998156 ",19.0536601,47.4998156
2361,Point,information," 19.0964764, 47.3527741 ",19.0964764,47.3527741
2362,Point,information," 18.8986852, 47.6003785 ",18.8986852,47.6003785
2374,Point,museum," 19.0830735, 47.5150508 ",19.0830735,47.5150508
2390,Point,information," 19.0392969, 47.4892447 ",19.0392969,47.4892447
2395,Point,attraction," 19.0258086, 47.5285581 ",19.0258086,47.5285581
2403,Point,information," 18.9605056, 47.5282457 ",18.9605056,47.5282457
2404,Point,information," 18.9611161, 47.5281726 ",18.9611161,47.5281726
2405,Point,information," 18.9616523, 47.5283151 ",18.9616523,47.5283151
2410,Point,hotel," 19.0783158, 47.4822795 ",19.0783158,47.4822795
2411,Point,hotel," 19.0810508, 47.4937094 ",19.0810508,47.4937094
2413,Point,attraction," 19.3945293, 47.4201245 ",19.3945293,47.4201245
2415,Point,information," 19.0535319, 47.498883 ",19.0535319,47.498883
2417,Point,attraction," 18.9132967, 47.4628942 ",18.9132967,47.4628942
2418,Point,attraction," 19.2420007, 47.5977717 ",19.2420007,47.5977717
2419,Point,attraction," 19.3049738, 47.5764179 ",19.3049738,47.5764179
2420,Point,attraction," 19.2752576, 47.5867935 ",19.2752576,47.5867935
2421,Point,attraction," 19.2818783, 47.5789051 ",19.2818783,47.5789051
2425,Point,attraction," 19.0913757, 47.4514134 ",19.0913757,47.4514134
2426,Point,attraction," 19.055897, 47.4995556 ",19.055897,47.4995556
2429,Point,information," 19.0321642, 47.5005832 ",19.0321642,47.5005832
2430,Point,information," 19.0321507, 47.5005543 ",19.0321507,47.5005543
2431,Point,information," 19.0348655, 47.4998857 ",19.0348655,47.4998857
2432,Point,museum," 19.0495312, 47.4957556 ",19.0495312,47.4957556
2433,Point,museum," 19.040854, 47.5383427 ",19.040854,47.5383427
2434,Point,museum," 19.0021693, 47.5275297 ",19.0021693,47.5275297
2435,Point,museum," 19.0872342, 47.5056806 ",19.0872342,47.5056806
2437,Point,attraction," 19.0534915, 47.5005052 ",19.0534915,47.5005052
2438,Point,museum," 19.0973443, 47.5057129 ",19.0973443,47.5057129
2439,Point,museum," 19.0402286, 47.4442148 ",19.0402286,47.4442148
2440,Point,museum," 18.9875856, 47.3928704 ",18.9875856,47.3928704
2441,Point,museum," 19.2028517, 47.5322701 ",19.2028517,47.5322701
2442,Point,attraction," 19.0505961, 47.5012599 ",19.0505961,47.5012599
2443,Point,attraction," 19.0349708, 47.4993396 ",19.0349708,47.4993396
2444,Point,attraction," 19.0568248, 47.5034055 ",19.0568248,47.5034055
2445,Point,attraction," 19.0340039, 47.5337758 ",19.0340039,47.5337758
2446,Point,gallery," 19.0603882, 47.4921439 ",19.0603882,47.4921439
2447,Point,gallery," 19.0608916, 47.5011533 ",19.0608916,47.5011533
2448,Point,gallery," 19.0257646, 47.5058349 ",19.0257646,47.5058349
2449,Point,gallery," 19.0514521, 47.517425 ",19.0514521,47.517425
2450,Point,gallery," 19.0512185, 47.5055721 ",19.0512185,47.5055721
2451,Point,gallery," 19.0563246, 47.5063935 ",19.0563246,47.5063935
2452,Point,gallery," 19.0647056, 47.4925856 ",19.0647056,47.4925856
2453,Point,gallery," 19.0508817, 47.4938841 ",19.0508817,47.4938841
2454,Point,gallery," 19.0599694, 47.5003059 ",19.0599694,47.5003059
2455,Point,gallery," 19.0522106, 47.4817735 ",19.0522106,47.4817735
2456,Point,gallery," 19.0269514, 47.5058518 ",19.0269514,47.5058518
2457,Point,gallery," 19.0598124, 47.5042011 ",19.0598124,47.5042011
2458,Point,gallery," 19.0518469, 47.4798686 ",19.0518469,47.4798686
2459,Point,gallery," 19.0504196, 47.5055674 ",19.0504196,47.5055674
2460,Point,gallery," 19.0669043, 47.504248 ",19.0669043,47.504248
2462,Point,attraction," 19.0551627, 47.5014471 ",19.0551627,47.5014471
2463,Point,gallery," 19.0675265, 47.492481 ",19.0675265,47.492481
2464,Point,gallery," 19.0403751, 47.4158044 ",19.0403751,47.4158044
2465,Point,gallery," 19.0445123, 47.4596113 ",19.0445123,47.4596113
2466,Point,gallery," 19.067708, 47.4907709 ",19.067708,47.4907709
2467,Point,gallery," 19.0315725, 47.464083 ",19.0315725,47.464083
2468,Point,gallery," 19.0579492, 47.4939192 ",19.0579492,47.4939192
2469,Point,gallery," 19.0749963, 47.4842605 ",19.0749963,47.4842605
2470,Point,gallery," 19.0335023, 47.486687 ",19.0335023,47.486687
2471,Point,gallery," 19.0518847, 47.479944 ",19.0518847,47.479944
2472,Point,gallery," 19.0517389, 47.4795649 ",19.0517389,47.4795649
2473,Point,gallery," 19.0638274, 47.4989541 ",19.0638274,47.4989541
2474,Point,gallery," 19.0628678, 47.4841541 ",19.0628678,47.4841541
2475,Point,gallery," 19.0528518, 47.4967569 ",19.0528518,47.4967569
2476,Point,attraction," 19.1468567, 47.4516676 ",19.1468567,47.4516676
2478,Point,information," 19.2461239, 47.5055863 ",19.2461239,47.5055863
2479,Point,information," 19.2503645, 47.5099341 ",19.2503645,47.5099341
2480,Point,gallery," 19.0513526, 47.4802599 ",19.0513526,47.4802599
2481,Point,gallery," 19.0528687, 47.5069605 ",19.0528687,47.5069605
2482,Point,gallery," 19.0523518, 47.482099 ",19.0523518,47.482099
2483,Point,gallery," 19.0584216, 47.5052796 ",19.0584216,47.5052796
2484,Point,gallery," 19.0635646, 47.503977 ",19.0635646,47.503977
2485,Point,gallery," 19.053981, 47.5079124 ",19.053981,47.5079124
2486,Point,attraction," 19.0489595, 47.4941363 ",19.0489595,47.4941363
2487,Point,gallery," 19.0606989, 47.503773 ",19.0606989,47.503773
2488,Point,gallery," 19.0607465, 47.5037399 ",19.0607465,47.5037399
2489,Point,gallery," 19.0485026, 47.5121111 ",19.0485026,47.5121111
2490,Point,gallery," 19.0605149, 47.5029968 ",19.0605149,47.5029968
2491,Point,gallery," 19.0666678, 47.4822275 ",19.0666678,47.4822275
2492,Point,gallery," 19.0593106, 47.491417 ",19.0593106,47.491417
2493,Point,gallery," 19.0484637, 47.5119589 ",19.0484637,47.5119589
2494,Point,gallery," 19.0637255, 47.4975424 ",19.0637255,47.4975424
2495,Point,gallery," 19.0431288, 47.5383799 ",19.0431288,47.5383799
2496,Point,gallery," 19.0600515, 47.4898401 ",19.0600515,47.4898401
2498,Point,gallery," 18.9756565, 47.5265915 ",18.9756565,47.5265915
2499,Point,museum," 19.0537812, 47.5054628 ",19.0537812,47.5054628
2500,Point,gallery," 19.0340636, 47.5488454 ",19.0340636,47.5488454
2501,Point,gallery," 19.0646227, 47.5046483 ",19.0646227,47.5046483
2502,Point,gallery," 19.0302314, 47.5084079 ",19.0302314,47.5084079
2503,Point,gallery," 19.0188769, 47.4952623 ",19.0188769,47.4952623
2504,Point,gallery," 19.1415712, 47.4532074 ",19.1415712,47.4532074
2505,Point,hotel," 19.1040121, 47.5002338 ",19.1040121,47.5002338
2506,Point,gallery," 19.037543, 47.4768715 ",19.037543,47.4768715
2507,Point,gallery," 19.0519708, 47.4766588 ",19.0519708,47.4766588
2508,Point,gallery," 19.0805866, 47.5083145 ",19.0805866,47.5083145
2509,Point,gallery," 19.0673619, 47.4986073 ",19.0673619,47.4986073
2510,Point,gallery," 19.0864925, 47.507122 ",19.0864925,47.507122
2511,Point,gallery," 19.0334174, 47.5110932 ",19.0334174,47.5110932
2512,Point,gallery," 19.0723703, 47.4837768 ",19.0723703,47.4837768
2513,Point,gallery," 19.057644, 47.4931634 ",19.057644,47.4931634
2514,Point,gallery," 19.0501248, 47.4787175 ",19.0501248,47.4787175
2515,Point,gallery," 19.0471039, 47.4717415 ",19.0471039,47.4717415
2516,Point,gallery," 19.0526683, 47.4829729 ",19.0526683,47.4829729
2517,Point,gallery," 19.0516025, 47.4820322 ",19.0516025,47.4820322
2518,Point,gallery," 19.1774927, 47.4470396 ",19.1774927,47.4470396
2519,Point,gallery," 19.1796823, 47.4429615 ",19.1796823,47.4429615
2520,Point,gallery," 19.01717, 47.492987 ",19.01717,47.492987
2521,Point,gallery," 19.0323323, 47.5020006 ",19.0323323,47.5020006
2522,Point,gallery," 19.0384356, 47.5283133 ",19.0384356,47.5283133
2523,Point,gallery," 19.0340686, 47.5413527 ",19.0340686,47.5413527
2524,Point,gallery," 19.0454016, 47.5416738 ",19.0454016,47.5416738
2526,Point,attraction," 19.3738167, 47.571316 ",19.3738167,47.571316
2527,Point,information," 19.3976548, 47.6013676 ",19.3976548,47.6013676
2528,Point,information," 19.3991843, 47.6118038 ",19.3991843,47.6118038
2529,Point,gallery," 19.088092, 47.560737 ",19.088092,47.560737
2530,Point,gallery," 19.0908057, 47.562551 ",19.0908057,47.562551
2531,Point,gallery," 19.2449496, 47.4673863 ",19.2449496,47.4673863
2532,Point,gallery," 19.0796853, 47.5041025 ",19.0796853,47.5041025
2533,Point,gallery," 19.0696465, 47.4809486 ",19.0696465,47.4809486
2534,Point,gallery," 19.1334233, 47.4857825 ",19.1334233,47.4857825
2535,Point,gallery," 19.05174, 47.5154997 ",19.05174,47.5154997
2536,Point,gallery," 19.0656137, 47.483732 ",19.0656137,47.483732
2537,Point,gallery," 19.0971277, 47.5111024 ",19.0971277,47.5111024
2538,Point,information," 18.9869046, 47.5271513 ",18.9869046,47.5271513
2539,Point,gallery," 19.0932363, 47.5090048 ",19.0932363,47.5090048
2540,Point,gallery," 19.0731278, 47.5102938 ",19.0731278,47.5102938
2555,Point,hotel," 19.0584884, 47.5947654 ",19.0584884,47.5947654
2557,Point,attraction," 19.074499, 47.4894966 ",19.074499,47.4894966
2561,Point,information," 19.082529, 47.4558111 ",19.082529,47.4558111
2562,Point,information," 19.1080393, 47.40901 ",19.1080393,47.40901
2563,Point,information," 19.1112859, 47.3984012 ",19.1112859,47.3984012
2564,Point,information," 19.2884651, 47.4467131 ",19.2884651,47.4467131
2565,Point,information," 19.2880196, 47.4468239 ",19.2880196,47.4468239
2566,Point,gallery," 19.0288123, 47.5547274 ",19.0288123,47.5547274
2567,Point,information," 19.305194, 47.3282885 ",19.305194,47.3282885
2568,Point,guest_house," 19.056511, 47.5069127 ",19.056511,47.5069127
2573,Point,hotel," 19.0630511, 47.5043026 ",19.0630511,47.5043026
2574,Point,hotel," 19.1943854, 47.4509439 ",19.1943854,47.4509439
2576,Point,hotel," 19.052631, 47.4943841 ",19.052631,47.4943841
2577,Point,hostel," 19.0655129, 47.4968311 ",19.0655129,47.4968311
2578,Point,hotel," 19.0524599, 47.4963995 ",19.0524599,47.4963995
2579,Point,hotel," 19.0798204, 47.4992711 ",19.0798204,47.4992711
2580,Point,hostel," 19.0639979, 47.5077484 ",19.0639979,47.5077484
2581,Point,hostel," 19.3420796, 47.4962938 ",19.3420796,47.4962938
2582,Point,hotel," 19.0632913, 47.5049418 ",19.0632913,47.5049418
2584,Point,information," 19.1936233, 47.4903034 ",19.1936233,47.4903034
2585,Point,information," 19.1922401, 47.4904453 ",19.1922401,47.4904453
2586,Point,information," 19.1928639, 47.4922033 ",19.1928639,47.4922033
2587,Point,information," 19.1947199, 47.4920447 ",19.1947199,47.4920447
2588,Point,information," 19.1990206, 47.4917512 ",19.1990206,47.4917512
2589,Point,information," 19.2023019, 47.4973986 ",19.2023019,47.4973986
2590,Point,information," 19.2067799, 47.4920431 ",19.2067799,47.4920431
2591,Point,information," 19.2090542, 47.4933789 ",19.2090542,47.4933789
2592,Point,information," 19.2077575, 47.4903261 ",19.2077575,47.4903261
2593,Point,information," 19.2071849, 47.4896759 ",19.2071849,47.4896759
2594,Point,information," 19.2045747, 47.4895866 ",19.2045747,47.4895866
2595,Point,information," 19.2004129, 47.4897291 ",19.2004129,47.4897291
2596,Point,guest_house," 19.0578652, 47.5080728 ",19.0578652,47.5080728
2598,Point,information," 19.262335, 47.433211 ",19.262335,47.433211
2601,Point,hostel," 19.0733036, 47.4889387 ",19.0733036,47.4889387
2603,Point,hotel," 18.9797199, 47.5097967 ",18.9797199,47.5097967
2604,Point,guest_house," 19.0740376, 47.4929542 ",19.0740376,47.4929542
2605,Point,hostel," 19.0476279, 47.5119046 ",19.0476279,47.5119046
2608,Point,information," 19.0378435, 47.5790046 ",19.0378435,47.5790046
2609,Point,information," 19.0423872, 47.5763457 ",19.0423872,47.5763457
2610,Point,information," 19.0419339, 47.5790643 ",19.0419339,47.5790643
2611,Point,information," 19.0715441, 47.4604408 ",19.0715441,47.4604408
2612,Point,information," 19.0304062, 47.5052483 ",19.0304062,47.5052483
2613,Point,information," 19.2740133, 47.4597417 ",19.2740133,47.4597417
2614,Point,attraction," 19.0853025, 47.4957086 ",19.0853025,47.4957086
2619,Point,hotel," 19.0559436, 47.5029264 ",19.0559436,47.5029264
2620,Point,guest_house," 19.0523206, 47.5002627 ",19.0523206,47.5002627
2625,Point,guest_house," 19.0631775, 47.4952758 ",19.0631775,47.4952758
2628,Point,hotel," 19.093003, 47.4891322 ",19.093003,47.4891322
2629,Point,information," 19.043694, 47.6282468 ",19.043694,47.6282468
2630,Point,information," 19.0358686, 47.498607 ",19.0358686,47.498607
2631,Point,information," 19.0379227, 47.4974628 ",19.0379227,47.4974628
2632,Point,information," 19.0379596, 47.4974223 ",19.0379596,47.4974223
2633,Point,information," 19.0843622, 47.4958835 ",19.0843622,47.4958835
2635,Point,information," 19.036253, 47.498601 ",19.036253,47.498601
2638,Point,information," 19.0285872, 47.5377633 ",19.0285872,47.5377633
2641,Point,attraction," 19.2613818, 47.4230679 ",19.2613818,47.4230679
2642,Point,attraction," 19.2623448, 47.4230759 ",19.2623448,47.4230759
2643,Point,attraction," 19.262463, 47.4234479 ",19.262463,47.4234479
2644,Point,attraction," 19.2628492, 47.4239835 ",19.2628492,47.4239835
2645,Point,attraction," 19.2619067, 47.4238149 ",19.2619067,47.4238149
2646,Point,attraction," 19.2630833, 47.424318 ",19.2630833,47.424318
2647,Point,attraction," 19.2620184, 47.423521 ",19.2620184,47.423521
2648,Point,attraction," 19.2620669, 47.4232545 ",19.2620669,47.4232545
2649,Point,attraction," 19.2620882, 47.423278 ",19.2620882,47.423278
2650,Point,attraction," 19.2626555, 47.4247584 ",19.2626555,47.4247584
2651,Point,attraction," 19.2630542, 47.4238113 ",19.2630542,47.4238113
2652,Point,attraction," 19.2631161, 47.4238926 ",19.2631161,47.4238926
2658,Point,attraction," 19.099149, 47.4375827 ",19.099149,47.4375827
2659,Point,attraction," 19.0603619, 47.4979669 ",19.0603619,47.4979669
2663,Point,hostel," 19.0432703, 47.4931892 ",19.0432703,47.4931892
2664,Point,apartment," 19.1708202, 47.5246506 ",19.1708202,47.5246506
2665,Point,hostel," 19.0684496, 47.4967858 ",19.0684496,47.4967858
2666,Point,apartment," 19.1709451, 47.5247375 ",19.1709451,47.5247375
2670,Point,attraction," 19.240726, 47.4297248 ",19.240726,47.4297248
2671,Point,hotel," 19.0829656, 47.5016656 ",19.0829656,47.5016656
2673,Point,information," 19.0100974, 47.5096663 ",19.0100974,47.5096663
2674,Point,hotel," 19.0541677, 47.4928827 ",19.0541677,47.4928827
2675,Point,apartment," 19.0596928, 47.5021685 ",19.0596928,47.5021685
2678,Point,information," 19.0502522, 47.5274789 ",19.0502522,47.5274789
2679,Point,attraction," 19.0519159, 47.5293802 ",19.0519159,47.5293802
2680,Point,information," 19.05249, 47.4984148 ",19.05249,47.4984148
2681,Point,attraction," 19.049252, 47.5001259 ",19.049252,47.5001259
2682,Point,attraction," 19.0556847, 47.499692 ",19.0556847,47.499692
2684,Point,apartment," 19.0633099, 47.5100982 ",19.0633099,47.5100982
2685,Point,information," 18.9541959, 47.5278428 ",18.9541959,47.5278428
2686,Point,attraction," 19.0380591, 47.5064645 ",19.0380591,47.5064645
2687,Point,attraction," 19.0380827, 47.5066393 ",19.0380827,47.5066393
2688,Point,apartment," 19.0525848, 47.4947458 ",19.0525848,47.4947458
2691,Point,information," 19.0537024, 47.4833414 ",19.0537024,47.4833414
2693,Point,information," 19.0563916, 47.480383 ",19.0563916,47.480383
2694,Point,information," 19.039433, 47.5103087 ",19.039433,47.5103087
2698,Point,information," 18.9725984, 47.5281812 ",18.9725984,47.5281812
2699,Point,apartment," 19.0672032, 47.4909658 ",19.0672032,47.4909658
2701,Point,information," 19.0667549, 47.3396456 ",19.0667549,47.3396456
2703,Point,information," 19.0300633, 47.5398541 ",19.0300633,47.5398541
2704,Point,apartment," 19.0641832, 47.5014269 ",19.0641832,47.5014269
2705,Point,apartment," 19.0642435, 47.501172 ",19.0642435,47.501172
2706,Point,information," 18.9638126, 47.4505989 ",18.9638126,47.4505989
2709,Point,hostel," 19.1875268, 47.4569861 ",19.1875268,47.4569861
2710,Point,apartment," 19.0537883, 47.4943459 ",19.0537883,47.4943459
2711,Point,museum," 18.8823558, 47.5758589 ",18.8823558,47.5758589
2712,Point,information," 19.1883717, 47.4055069 ",19.1883717,47.4055069
2714,Point,information," 18.8950521, 47.6026311 ",18.8950521,47.6026311
2715,Point,information," 18.9032757, 47.5966237 ",18.9032757,47.5966237
2716,Point,information," 18.8975626, 47.5984087 ",18.8975626,47.5984087
2717,Point,information," 18.8815425, 47.5863129 ",18.8815425,47.5863129
2719,Point,attraction," 19.1251107, 47.5044752 ",19.1251107,47.5044752
2720,Point,information," 19.2861499, 47.5815501 ",19.2861499,47.5815501
2722,Point,information," 19.2615237, 47.4231882 ",19.2615237,47.4231882
2724,Point,information," 18.9357428, 47.5166966 ",18.9357428,47.5166966
2725,Point,apartment," 19.0631798, 47.4863288 ",19.0631798,47.4863288
2727,Point,attraction," 19.0532887, 47.5013212 ",19.0532887,47.5013212
2730,Point,information," 18.9659516, 47.4505952 ",18.9659516,47.4505952
2736,Point,information," 19.1321276, 47.4240055 ",19.1321276,47.4240055
2737,Point,information," 18.9562408, 47.541563 ",18.9562408,47.541563
2738,Point,information," 18.959042, 47.5423474 ",18.959042,47.5423474
2739,Point,information," 19.0434805, 47.6287957 ",19.0434805,47.6287957
2740,Point,hostel," 19.0729992, 47.490876 ",19.0729992,47.490876
2741,Point,hostel," 19.0726847, 47.4923671 ",19.0726847,47.4923671
2751,Point,apartment," 19.0395121, 47.5015411 ",19.0395121,47.5015411
2752,Point,hostel," 19.0601831, 47.4871718 ",19.0601831,47.4871718
2753,Point,information," 19.0906177, 47.5141016 ",19.0906177,47.5141016
2754,Point,information," 19.0710799, 47.4927129 ",19.0710799,47.4927129
2755,Point,information," 19.0711972, 47.492706 ",19.0711972,47.492706
2756,Point,information," 18.9847401, 47.6228533 ",18.9847401,47.6228533
2757,Point,information," 18.9866448, 47.6106631 ",18.9866448,47.6106631
2758,Point,information," 18.9783789, 47.6136927 ",18.9783789,47.6136927
2759,Point,information," 18.9721233, 47.6183462 ",18.9721233,47.6183462
2760,Point,information," 18.9795269, 47.6239837 ",18.9795269,47.6239837
2761,Point,information," 18.9777094, 47.6258454 ",18.9777094,47.6258454
2766,Point,information," 18.9387681, 47.520565 ",18.9387681,47.520565
2767,Point,information," 18.9466094, 47.494543 ",18.9466094,47.494543
2769,Point,hostel," 19.0736457, 47.495737 ",19.0736457,47.495737
2772,Point,information," 18.9928683, 47.4979289 ",18.9928683,47.4979289
2773,Point,information," 18.9929237, 47.4972806 ",18.9929237,47.4972806
2774,Point,information," 18.9934573, 47.4975693 ",18.9934573,47.4975693
