ID,poi shape,poi type,coordinate,amenity_types,latitude,longitude
18711,Point,bicycle_parking," 19.0399609, 47.4372486 ",Transportation: Bicycle,47.4372486,19.0399609
18712,Point,telephone," 19.0611601, 47.4074859 ",others,47.4074859,19.0611601
18713,Point,recycling," 19.0590794, 47.407396 ",Recycling,47.407396,19.0590794
18714,Point,recycling," 19.0629602, 47.4081542 ",Recycling,47.4081542,19.0629602
18715,Point,telephone," 19.0594479, 47.4072238 ",others,47.4072238,19.0594479
18716,Point,bicycle_parking," 19.0425962, 47.4272204 ",Transportation: Bicycle,47.4272204,19.0425962
18717,Point,cafe," 19.3482094, 47.600174 ",Sustenance,47.600174,19.3482094
18718,Point,bicycle_parking," 19.0409761, 47.4266098 ",Transportation: Bicycle,47.4266098,19.0409761
18719,Point,bicycle_parking," 19.0474966, 47.4358208 ",Transportation: Bicycle,47.4358208,19.0474966
18720,Point,bicycle_parking," 19.0401264, 47.4556947 ",Transportation: Bicycle,47.4556947,19.0401264
18721,Point,bicycle_parking," 19.0443601, 47.4617178 ",Transportation: Bicycle,47.4617178,19.0443601
18722,Point,bicycle_parking," 19.0443964, 47.4618433 ",Transportation: Bicycle,47.4618433,19.0443964
18723,Point,bicycle_parking," 19.0509891, 47.4590558 ",Transportation: Bicycle,47.4590558,19.0509891
18724,Point,bicycle_parking," 19.04751, 47.4685028 ",Transportation: Bicycle,47.4685028,19.04751
18725,Point,pharmacy," 19.0619482, 47.4118769 ",Healthcare,47.4118769,19.0619482
18726,Point,telephone," 19.0617896, 47.4125429 ",others,47.4125429,19.0617896
18727,Point,restaurant," 19.0600735, 47.4102311 ",Sustenance,47.4102311,19.0600735
18728,Point,bicycle_parking," 19.0445081, 47.4694896 ",Transportation: Bicycle,47.4694896,19.0445081
18729,Point,post_box," 18.9643418, 47.5428756 ",others,47.5428756,18.9643418
18730,Point,restaurant," 18.9334351, 47.5955504 ",Sustenance,47.5955504,18.9334351
18731,Point,veterinary," 18.9313877, 47.5959187 ",Healthcare,47.5959187,18.9313877
18732,Point,veterinary," 18.9351234, 47.5948868 ",Healthcare,47.5948868,18.9351234
18733,Point,atm," 19.0424887, 47.5204558 ",Financial,47.5204558,19.0424887
18734,Point,bicycle_parking," 19.3454311, 47.600051 ",Transportation: Bicycle,47.600051,19.3454311
18735,Point,bench," 18.9902141, 47.6030103 ",others,47.6030103,18.9902141
18736,Point,pharmacy," 19.0715617, 47.4923075 ",Healthcare,47.4923075,19.0715617
18737,Point,telephone," 19.061599, 47.4115864 ",others,47.4115864,19.061599
18738,Point,pub," 19.2780494, 47.4044713 ",Sustenance,47.4044713,19.2780494
18739,Point,bank," 19.2644611, 47.4137685 ",Financial,47.4137685,19.2644611
18740,Point,townhall," 19.2648929, 47.406756 ",Government,47.406756,19.2648929
18741,Point,veterinary," 19.2637226, 47.4091397 ",Healthcare,47.4091397,19.2637226
18742,Point,fast_food," 18.966616, 47.5031287 ",Sustenance,47.5031287,18.966616
18743,Point,cafe," 19.0636619, 47.492411 ",Sustenance,47.492411,19.0636619
18744,Point,vending_machine," 19.0848611, 47.488032 ",Vending Machine,47.488032,19.0848611
18745,Point,vending_machine," 19.0845278, 47.4868416 ",Vending Machine,47.4868416,19.0845278
18746,Point,restaurant," 18.9552717, 47.5282706 ",Sustenance,47.5282706,18.9552717
18747,Point,drinking_water," 18.9856693, 47.3916081 ",others,47.3916081,18.9856693
18748,Point,bench," 18.9589267, 47.5183597 ",others,47.5183597,18.9589267
18749,Point,bench," 18.9590527, 47.5184239 ",others,47.5184239,18.9590527
18750,Point,restaurant," 19.1025972, 47.4810498 ",Sustenance,47.4810498,19.1025972
18751,Point,pub," 19.0812814, 47.486854 ",Sustenance,47.486854,19.0812814
18752,Point,atm," 19.0803724, 47.4868844 ",Financial,47.4868844,19.0803724
18753,Point,car_wash," 19.0866714, 47.487772 ",Transportation: Car,47.487772,19.0866714
18754,Point,parking," 19.0400125, 47.4930409 ",Parking,47.4930409,19.0400125
18755,Point,parking," 19.0392575, 47.4933577 ",Parking,47.4933577,19.0392575
18756,Point,hunting_stand," 18.9384368, 47.4923463 ",others,47.4923463,18.9384368
18757,Point,veterinary," 19.1402495, 47.4580816 ",Healthcare,47.4580816,19.1402495
18758,Point,veterinary," 19.14369, 47.4555222 ",Healthcare,47.4555222,19.14369
18759,Point,veterinary," 19.1328393, 47.4516376 ",Healthcare,47.4516376,19.1328393
18760,Point,veterinary," 19.1516435, 47.4432608 ",Healthcare,47.4432608,19.1516435
18761,Point,veterinary," 19.1530567, 47.4589369 ",Healthcare,47.4589369,19.1530567
18762,Point,veterinary," 19.131616, 47.4497203 ",Healthcare,47.4497203,19.131616
18763,Point,animal_training," 19.0735101, 47.5644572 ",others,47.5644572,19.0735101
18764,Point,cafe," 19.0568623, 47.4900536 ",Sustenance,47.4900536,19.0568623
18765,Point,pub," 19.0788496, 47.5586366 ",Sustenance,47.5586366,19.0788496
18766,Point,pharmacy," 19.0444275, 47.543148 ",Healthcare,47.543148,19.0444275
18767,Point,drinking_water," 19.0524878, 47.5483847 ",others,47.5483847,19.0524878
18768,Point,restaurant," 19.3429941, 47.5974895 ",Sustenance,47.5974895,19.3429941
18769,Point,pub," 19.0910755, 47.5829314 ",Sustenance,47.5829314,19.0910755
18770,Point,restaurant," 19.0886301, 47.5728043 ",Sustenance,47.5728043,19.0886301
18771,Point,pub," 19.0939826, 47.5783331 ",Sustenance,47.5783331,19.0939826
18772,Point,pub," 19.0907152, 47.5752021 ",Sustenance,47.5752021,19.0907152
18773,Point,pub," 19.0910677, 47.5755489 ",Sustenance,47.5755489,19.0910677
18774,Point,pub," 19.0944013, 47.5860673 ",Sustenance,47.5860673,19.0944013
18775,Point,bicycle_parking," 19.3492686, 47.5993152 ",Transportation: Bicycle,47.5993152,19.3492686
18776,Point,recycling," 19.3524535, 47.5896472 ",Recycling,47.5896472,19.3524535
18777,Point,post_box," 19.3434581, 47.6201163 ",others,47.6201163,19.3434581
18778,Point,drinking_water," 19.3442698, 47.6262583 ",others,47.6262583,19.3442698
18779,Point,telephone," 19.353669, 47.610059 ",others,47.610059,19.353669
18780,Point,post_box," 19.3537602, 47.609915 ",others,47.609915,19.3537602
18781,Point,post_box," 19.3530489, 47.5997551 ",others,47.5997551,19.3530489
18782,Point,recycling," 19.3421317, 47.6240111 ",Recycling,47.6240111,19.3421317
18783,Point,doctors," 19.1179256, 47.5535375 ",Healthcare,47.5535375,19.1179256
18784,Point,fast_food," 19.0511795, 47.4733695 ",Sustenance,47.4733695,19.0511795
18785,Point,fast_food," 19.0513337, 47.4733477 ",Sustenance,47.4733477,19.0513337
18786,Point,restaurant," 19.0510259, 47.4733831 ",Sustenance,47.4733831,19.0510259
18787,Point,drinking_water," 19.056616, 47.4971045 ",others,47.4971045,19.056616
18788,Point,fast_food," 19.0695873, 47.5204552 ",Sustenance,47.5204552,19.0695873
18789,Point,pharmacy," 19.0752975, 47.5244772 ",Healthcare,47.5244772,19.0752975
18790,Point,cafe," 19.0626079, 47.5249229 ",Sustenance,47.5249229,19.0626079
18791,Point,car_wash," 18.8976765, 47.4377836 ",Transportation: Car,47.4377836,18.8976765
18792,Point,biergarten," 19.0629745, 47.4880512 ",Sustenance,47.4880512,19.0629745
18793,Point,clock," 19.0780186, 47.5615007 ",others,47.5615007,19.0780186
18794,Point,waste_basket," 19.0789251, 47.5648527 ",others,47.5648527,19.0789251
18795,Point,waste_basket," 19.0806668, 47.5704378 ",others,47.5704378,19.0806668
18796,Point,drinking_water," 19.068159, 47.5538094 ",others,47.5538094,19.068159
18797,Point,bicycle_parking," 19.0781795, 47.5626752 ",Transportation: Bicycle,47.5626752,19.0781795
18798,Point,clock," 19.0730705, 47.5492511 ",others,47.5492511,19.0730705
18799,Point,clock," 19.0723741, 47.5488802 ",others,47.5488802,19.0723741
18800,Point,pharmacy," 19.0674273, 47.5351435 ",Healthcare,47.5351435,19.0674273
18801,Point,clock," 19.0669628, 47.5324642 ",others,47.5324642,19.0669628
18802,Point,drinking_water," 19.0130085, 47.4388145 ",others,47.4388145,19.0130085
18803,Point,drinking_water," 19.0126264, 47.4402295 ",others,47.4402295,19.0126264
18804,Point,post_box," 19.0135517, 47.4371345 ",others,47.4371345,19.0135517
18805,Point,fire_station," 19.0388249, 47.4772039 ",others,47.4772039,19.0388249
18806,Point,bench," 19.0085414, 47.4400312 ",others,47.4400312,19.0085414
18807,Point,post_box," 19.0029403, 47.4297829 ",others,47.4297829,19.0029403
18808,Point,bench," 19.0085446, 47.4399901 ",others,47.4399901,19.0085446
18809,Point,drinking_water," 19.0000809, 47.428605 ",others,47.428605,19.0000809
18810,Point,drinking_water," 19.2790174, 47.6352722 ",others,47.6352722,19.2790174
18811,Point,drinking_water," 19.3069267, 47.4602895 ",others,47.4602895,19.3069267
18812,Point,drinking_water," 19.3041228, 47.4646996 ",others,47.4646996,19.3041228
18813,Point,pub," 19.2992019, 47.4612102 ",Sustenance,47.4612102,19.2992019
18814,Point,parking," 19.2885606, 47.4467371 ",Parking,47.4467371,19.2885606
18815,Point,drinking_water," 19.2996551, 47.4566816 ",others,47.4566816,19.2996551
18816,Point,parking," 18.9248385, 47.3854502 ",Parking,47.3854502,18.9248385
18817,Point,drinking_water," 19.3385477, 47.5957911 ",others,47.5957911,19.3385477
18818,Point,recycling," 18.9938646, 47.5100998 ",Recycling,47.5100998,18.9938646
18819,Point,charging_station," 19.0528494, 47.4830743 ",others,47.4830743,19.0528494
18820,Point,parking," 19.0728288, 47.4081404 ",Parking,47.4081404,19.0728288
18821,Point,restaurant," 19.0648737, 47.502812 ",Sustenance,47.502812,19.0648737
18822,Point,pub," 18.9638314, 47.5520661 ",Sustenance,47.5520661,18.9638314
18823,Point,telephone," 18.9616678, 47.5460725 ",others,47.5460725,18.9616678
18824,Point,post_box," 18.9618376, 47.5460165 ",others,47.5460165,18.9618376
18825,Point,telephone," 18.964776, 47.5486244 ",others,47.5486244,18.964776
18826,Point,drinking_water," 18.9530715, 47.551747 ",others,47.551747,18.9530715
18827,Point,drinking_water," 18.9592962, 47.5520606 ",others,47.5520606,18.9592962
18828,Point,post_box," 19.0179266, 47.5296457 ",others,47.5296457,19.0179266
18829,Point,drinking_water," 18.9719126, 47.5110014 ",others,47.5110014,18.9719126
18830,Point,atm," 19.0396736, 47.456575 ",Financial,47.456575,19.0396736
18831,Point,bench," 18.9826401, 47.4321292 ",others,47.4321292,18.9826401
18832,Point,bench," 18.9777208, 47.4336503 ",others,47.4336503,18.9777208
18833,Point,bench," 18.9843353, 47.4355603 ",others,47.4355603,18.9843353
18834,Point,bench," 18.984113, 47.4357399 ",others,47.4357399,18.984113
18835,Point,bench," 18.9842813, 47.4370759 ",others,47.4370759,18.9842813
18836,Point,telephone," 18.979273, 47.4377799 ",others,47.4377799,18.979273
18837,Point,parking," 18.9845906, 47.4431046 ",Parking,47.4431046,18.9845906
18838,Point,fast_food," 19.0750261, 47.5265807 ",Sustenance,47.5265807,19.0750261
18839,Point,vending_machine," 19.0733613, 47.5254054 ",Vending Machine,47.5254054,19.0733613
18840,Point,telephone," 19.0728126, 47.5256341 ",others,47.5256341,19.0728126
18841,Point,vending_machine," 19.0745501, 47.5261893 ",Vending Machine,47.5261893,19.0745501
18842,Point,fast_food," 19.0748462, 47.5264405 ",Sustenance,47.5264405,19.0748462
18843,Point,clock," 19.075515, 47.5267661 ",others,47.5267661,19.075515
18844,Point,atm," 19.0764588, 47.5267915 ",Financial,47.5267915,19.0764588
18845,Point,post_office," 19.0763791, 47.5268353 ",others,47.5268353,19.0763791
18846,Point,pharmacy," 19.0782759, 47.5287886 ",Healthcare,47.5287886,19.0782759
18847,Point,vending_machine," 19.0760979, 47.5274768 ",Vending Machine,47.5274768,19.0760979
18848,Point,parking," 19.077513, 47.5286374 ",Parking,47.5286374,19.077513
18849,Point,fountain," 19.0791052, 47.5312578 ",Arts,47.5312578,19.0791052
18850,Point,bench," 19.0790421, 47.5312698 ",others,47.5312698,19.0790421
18851,Point,telephone," 19.0788993, 47.5323471 ",others,47.5323471,19.0788993
18852,Point,fast_food," 19.0802135, 47.529827 ",Sustenance,47.529827,19.0802135
18853,Point,clock," 19.0809841, 47.5301244 ",others,47.5301244,19.0809841
18854,Point,restaurant," 19.026212, 47.499673 ",Sustenance,47.499673,19.026212
18855,Point,post_box," 19.02735, 47.49876 ",others,47.49876,19.02735
18856,Point,restaurant," 19.026721, 47.49889 ",Sustenance,47.49889,19.026721
18857,Point,hospital," 19.0800343, 47.527407 ",Healthcare,47.527407,19.0800343
18858,Point,bank," 19.0799015, 47.5293528 ",Financial,47.5293528,19.0799015
18859,Point,veterinary," 19.0790347, 47.5277583 ",Healthcare,47.5277583,19.0790347
18860,Point,telephone," 19.0754757, 47.5244575 ",others,47.5244575,19.0754757
18861,Point,pharmacy," 19.2591497, 47.4872414 ",Healthcare,47.4872414,19.2591497
18862,Point,drinking_water," 19.0737536, 47.5235999 ",others,47.5235999,19.0737536
18863,Point,drinking_water," 19.074603, 47.524095 ",others,47.524095,19.074603
18864,Point,post_box," 19.0748262, 47.5241523 ",others,47.5241523,19.0748262
18865,Point,telephone," 19.0489555, 47.5129655 ",others,47.5129655,19.0489555
18866,Point,telephone," 19.0531267, 47.5115027 ",others,47.5115027,19.0531267
18867,Point,telephone," 19.0304774, 47.51056 ",others,47.51056,19.0304774
18868,Point,social_facility," 19.0713065, 47.5068442 ",Healthcare,47.5068442,19.0713065
18869,Point,recycling," 19.0573045, 47.4096706 ",Recycling,47.4096706,19.0573045
18870,Point,telephone," 19.0226023, 47.4410027 ",others,47.4410027,19.0226023
18871,Point,post_box," 19.0226219, 47.4410453 ",others,47.4410453,19.0226219
18872,Point,drinking_water," 19.0293228, 47.4365729 ",others,47.4365729,19.0293228
18873,Point,parking," 19.0224986, 47.4408779 ",Parking,47.4408779,19.0224986
18874,Point,restaurant," 19.3848151, 47.3640162 ",Sustenance,47.3640162,19.3848151
18875,Point,clock," 19.0884339, 47.5195685 ",others,47.5195685,19.0884339
18876,Point,vending_machine," 19.0742293, 47.5210436 ",Vending Machine,47.5210436,19.0742293
18877,Point,police," 19.0731201, 47.5207889 ",Police,47.5207889,19.0731201
18878,Point,drinking_water," 19.0729124, 47.523166 ",others,47.523166,19.0729124
18879,Point,vending_machine," 19.0712095, 47.5235668 ",Vending Machine,47.5235668,19.0712095
18880,Point,taxi," 19.3472613, 47.5983714 ",others,47.5983714,19.3472613
18881,Point,theatre," 19.0590979, 47.4974617 ",Entertainment,47.4974617,19.0590979
18882,Point,parking," 19.0601696, 47.4986185 ",Parking,47.4986185,19.0601696
18883,Point,cafe," 19.0615232, 47.4988916 ",Sustenance,47.4988916,19.0615232
18884,Point,bicycle_parking," 19.0632211, 47.5023447 ",Transportation: Bicycle,47.5023447,19.0632211
18885,Point,drinking_water," 18.961882, 47.55343 ",others,47.55343,18.961882
18886,Point,drinking_water," 18.9606589, 47.5542863 ",others,47.5542863,18.9606589
18887,Point,drinking_water," 18.9604742, 47.5567506 ",others,47.5567506,18.9604742
18888,Point,drinking_water," 18.9601614, 47.560983 ",others,47.560983,18.9601614
18889,Point,pub," 19.08101, 47.5592595 ",Sustenance,47.5592595,19.08101
18890,Point,fuel," 19.0653171, 47.5901756 ",Fuel Station,47.5901756,19.0653171
18891,Point,cafe," 18.9597689, 47.5603306 ",Sustenance,47.5603306,18.9597689
18892,Point,telephone," 19.3521766, 47.6010799 ",others,47.6010799,19.3521766
18893,Point,pub," 19.3540407, 47.5985515 ",Sustenance,47.5985515,19.3540407
18894,Point,pub," 19.3539438, 47.5986943 ",Sustenance,47.5986943,19.3539438
18895,Point,bicycle_parking," 19.0594395, 47.5040199 ",Transportation: Bicycle,47.5040199,19.0594395
18896,Point,fountain," 19.0595753, 47.5040598 ",Arts,47.5040598,19.0595753
18897,Point,vending_machine," 19.0721615, 47.524109 ",Vending Machine,47.524109,19.0721615
18898,Point,restaurant," 19.3386122, 47.6092306 ",Sustenance,47.6092306,19.3386122
18899,Point,restaurant," 19.3463404, 47.6045934 ",Sustenance,47.6045934,19.3463404
18900,Point,veterinary," 19.3427353, 47.6032133 ",Healthcare,47.6032133,19.3427353
18901,Point,restaurant," 19.0631461, 47.490073 ",Sustenance,47.490073,19.0631461
18902,Point,bicycle_parking," 19.0646935, 47.4895203 ",Transportation: Bicycle,47.4895203,19.0646935
18903,Point,bicycle_parking," 19.0647661, 47.4895285 ",Transportation: Bicycle,47.4895285,19.0647661
18904,Point,vending_machine," 19.0651952, 47.489651 ",Vending Machine,47.489651,19.0651952
18905,Point,bicycle_parking," 19.065498, 47.4896891 ",Transportation: Bicycle,47.4896891,19.065498
18906,Point,post_box," 19.0661817, 47.4897723 ",others,47.4897723,19.0661817
18907,Point,vending_machine," 19.064325, 47.4898343 ",Vending Machine,47.4898343,19.064325
18908,Point,vending_machine," 19.066324, 47.4898467 ",Vending Machine,47.4898467,19.066324
18909,Point,cafe," 19.3499141, 47.5977266 ",Sustenance,47.5977266,19.3499141
18910,Point,pharmacy," 19.0829968, 47.4926474 ",Healthcare,47.4926474,19.0829968
18911,Point,marketplace," 19.0858487, 47.5261741 ",others,47.5261741,19.0858487
18912,Point,cafe," 19.0632294, 47.501218 ",Sustenance,47.501218,19.0632294
18913,Point,fountain," 19.0719454, 47.5056041 ",Arts,47.5056041,19.0719454
18914,Point,bar," 19.066935, 47.5025335 ",Sustenance,47.5025335,19.066935
18915,Point,vending_machine," 19.0651321, 47.4904735 ",Vending Machine,47.4904735,19.0651321
18916,Point,vending_machine," 19.0645081, 47.4924503 ",Vending Machine,47.4924503,19.0645081
18917,Point,bicycle_parking," 19.0494557, 47.4492371 ",Transportation: Bicycle,47.4492371,19.0494557
18918,Point,cafe," 19.1005958, 47.5757313 ",Sustenance,47.5757313,19.1005958
18919,Point,cafe," 19.0875015, 47.5637714 ",Sustenance,47.5637714,19.0875015
18920,Point,veterinary," 19.0876997, 47.564361 ",Healthcare,47.564361,19.0876997
18921,Point,doctors," 19.0668774, 47.4899822 ",Healthcare,47.4899822,19.0668774
18922,Point,restaurant," 19.0674751, 47.4902664 ",Sustenance,47.4902664,19.0674751
18923,Point,cafe," 19.0671122, 47.4902206 ",Sustenance,47.4902206,19.0671122
18924,Point,bench," 19.0664448, 47.4897713 ",others,47.4897713,19.0664448
18925,Point,bench," 19.0664668, 47.4897746 ",others,47.4897746,19.0664668
18926,Point,bench," 19.0664901, 47.4897781 ",others,47.4897781,19.0664901
18927,Point,bench," 19.0665929, 47.4898639 ",others,47.4898639,19.0665929
18928,Point,bench," 19.0666483, 47.48987 ",others,47.48987,19.0666483
18929,Point,bench," 19.0666835, 47.4898993 ",others,47.4898993,19.0666835
18930,Point,fountain," 19.0666073, 47.4899269 ",Arts,47.4899269,19.0666073
18931,Point,bench," 19.0666795, 47.4899428 ",others,47.4899428,19.0666795
18932,Point,bench," 19.0666715, 47.4899986 ",others,47.4899986,19.0666715
18933,Point,telephone," 19.0666482, 47.4900311 ",others,47.4900311,19.0666482
18934,Point,telephone," 19.0666579, 47.4900326 ",others,47.4900326,19.0666579
18935,Point,vending_machine," 19.0686427, 47.4900395 ",Vending Machine,47.4900395,19.0686427
18936,Point,bench," 19.0685624, 47.4901273 ",others,47.4901273,19.0685624
18937,Point,bench," 19.0685593, 47.4901484 ",others,47.4901484,19.0685593
18938,Point,bench," 19.0685567, 47.4901701 ",others,47.4901701,19.0685567
18939,Point,bench," 19.0685543, 47.4901885 ",others,47.4901885,19.0685543
