ID,Apartment,House,Room,Price per month,Size(sqm),Price per sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Number of rooms,Number of seperate rooms,Number ofhalf rooms,Type of the building,Brick apartment,Block apartment,Deposit,Utilities,Common cost,Furniture,Furnished,Equipped,Partly furnished,Empty,Floor,Balconies,View,View: Courtyard,"View: Courtyard, sunny","View: Courtyard, not sunny",View: Danube,View: Garden,View: Roof,View: Square,View: Panoramic,View: Park,View: Street,"View: Street, quiet","View: Street, sunny",View: City,View: Hill,Shortest rental period,Children welcomed,American kitchen,Can be an office,Foreigners welcomed,Washing machine,Details,Area,Transportation,Near universities,Latitude,Longitude,Lats,Lons,Postcode,District,Distace to Danube,Distace to City Centre,Distace to Keleti,Distace to Nyugati,Distance to Deli,Distance to Airport
978,1,0,0,680,80,8.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andrássy út,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,1360,62,46,Furnished by designer,1,0,0,0,3,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,Yes,-1,-1,Yes,-1,"PREMIUM Living r+2TOTALLY Sepr. Bedr. apart. w. AC, ANDRÁSSY avenue, w. great location for long term 
This FULLY furnished equipped PREMIUM apartment is ready for rent in  ANDRÁSSY street , district 6 . 220.000 HUF/month.

- 3rd floor, there is elevator
- furnished, mechanized (totally brand new furnitures) 
- fully equipped
- living room 
- 2 TOTALLY seperated bedroom 
- bathroom with shower
- individual heating system
- available from immediately 

Rental fee:220.000 HUF/month
Common cost: 15.000 HUF/month (included cold water fee!)
Gas, heating, electricity should be paid after the individual consumption.

Location: 
Andrássy street, district 6.
Near to Deák Square, Oktogon, Metro 1,2,3 , tram 4,6,47,49 ;bus 105 
For longer period,(at least 12 months) 2 month deposit is needed.
",Széll Kálmán square,7 bus						,"Budapesti Gazdasági Főiskola - BGF KKFK ( 0.372 km )
",47.502768,19.060129,47.502768,19.060129,1065,6,1.6790700015585243,0.9917779600581562,1.787794710644489,1.006434444542101,2.6718922235400537,16.108606359152382
979,1,0,0,1079,77,14.01298701,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rómer Flóris utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,2158,93,-1,"Furnished, equipped",1,1,0,0,0,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,-1,1,-1,-1,-1,revival.alberlet.hu,"Bazilika, Deák square",Metro 2 red						,,47.51549960000001,19.031618100000006,47.51549960000001,19.031618100000006,1023,2,0.8275187463170071,2.550990615083075,4.224298871157278,1.971818848441691,1.653617898944277,18.657925399263082
980,1,0,0,618,63,9.80952381,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aranykéz utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1237,31,117,"Furnished, equipped",1,1,0,0,5,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,1,-1,-1,-1,newlife.alberlet.hu,"Near Danube, Móricz Zsigmond square","4, 6 trams, Metro 1 historic line, Metro 3 blue, Metro 2 red","Budapesti Gazdasági Főiskola - BGF KVIFK ( 1.838 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 1.891 km )Baptista Teológiai Akadémia - BTA ( 1.706 km )Magyar Képzőművészeti Egyetem - MKE ( 1.756 km )

                    More
                    



",47.49449370000001,19.0514139,47.49449370000001,19.0514139,1052,5,1.3978404275964602,0.23188245735812082,2.5543046701094148,1.9522384456916961,2.154551820298657,16.327625425530876
981,1,0,0,433,36,12.02777778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fogarasi út,"
                1 room                            ",1,0,Brick Apartment,1,0,866,46,19,"Furnished, equipped",1,1,0,0,1,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,-1,-1,-1,-1,royalhome.alberlet.hu,"Near Danube, Fővám tér, Kálvin square, Inside Nagykörút, Ráday utca, Váci street","4, 6 trams						",,47.5101172,19.1304605,47.5101172,19.1304605,1141,14,6.3173506465553295,6.178931119167909,3.6334115080836824,5.5024355213366425,8.009120957502054,12.126560198219622
982,1,0,0,340,28,12.14285714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Szív utca,"
                1 room                            ",1,0,Brick Apartment,1,0,680,31,19,Empty,0,0,0,1,2,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,1,-1,-1,-1,pesthouse.alberlet.hu,Blaha Lujza square,"47, 49 trams, 7 bus, Metro 1 historic line, Metro 3 blue, Metro 2 red, Matro 4","Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 1.643 km )Általános Vállalkozási Főiskola - ÁVF ( 1.807 km )Budapesti Corvinus Egyetem - BCE-KIK ( 1.479 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 1.183 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 1.183 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 1.183 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 0.926 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 1.025 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 1.025 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 1.025 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 1.025 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 1.025 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME VIK ( 0.821 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 1.025 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 1.025 km )Budapesti Műszaki Főiskola - BMF KGK ( 1.645 km )Eötvös Loránd Tudományegyetem - ELTE ( 1.588 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 1.588 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.865 km )Eötvös Loránd Tudományegyetem - ELTE IK ( 0.583 km )Eötvös Loránd Tudományegyetem - ELTE TÁTK ( 0.583 km )Eötvös Loránd Tudományegyetem - ELTE TTK ( 0.583 km )Fernuniversitätgesamthochschule in Hagen - FU ( 1.807 km )Károli Gáspár Református Egyetem - KRE ( 1.358 km )Károli Gáspár Református Egyetem - KRE BTK ( 1.346 km )Károli Gáspár Református Egyetem - KRE HTK ( 0.946 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.759 km )Pázmány Péter Katolikus Egyetem - PPKE ( 1.566 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 1.637 km )Pázmány Péter Katolikus Egyetem - PPKE ITK ( 1.354 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 1.599 km )Semmelweis Egyetem - SE ( 1.035 km )Semmelweis Egyetem - SE ÁOK ( 1.035 km )Semmelweis Egyetem - SE EFK ( 1.775 km )Semmelweis Egyetem - SE FOK ( 1.035 km )Semmelweis Egyetem - SE GYTK ( 1.035 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.986 km )Wesley János Lelkészképző Főiskola - WJLF ( 1.824 km )Wekerle Sándor Üzleti Főiskola - WSUF ( 1.342 km )

                    More
                    



",47.509587,19.0677986,47.509587,19.0677986,1063,6,1.9448412470796246,1.9388973940622614,1.5103593590247282,0.8247386282276123,3.36881581935361,15.954235758951086
983,1,0,0,618,80,7.725,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hernád utca,"
                3 rooms                            ",3,0,Brick Apartment,1,0,1237,77,40,"Empty, equipped",0,1,0,1,1,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,-1,-1,-1,1,-1,fh.alberlet.hu,Near Danube,"4, 6 trams, Metro 1 historic line","Budapesti Gazdasági Főiskola - BGF KVIFK ( 1.815 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem  - BKÁE ÉTK BCE ÉTK ( 1.939 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KERTK BCE KERTK ( 1.939 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE TÁJK BCE TÁJK ( 1.939 km )Eötvös Loránd Tudományegyetem - ELTE TÓFK ( 1.098 km )Közép-Európai Egyetem - KEE ( 1.320 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 1.869 km )Semmelweis Egyetem - SE TSK ( 0.746 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 1.493 km )Central European University - CEU ( 1.320 km )

                    More
                    



",47.505118,19.082312,47.505118,19.082312,1078,7,3.1410771997771416,2.5596200024075584,0.4292076195353276,2.0171451158684173,4.353505693540809,14.761283342099192
984,1,0,0,618,80,7.725,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hernád utca,"
                3 rooms                            ",3,0,Brick Apartment,1,0,1237,77,40,"Empty, equipped",0,1,0,1,1,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,-1,-1,-1,1,-1,fh.alberlet.hu,"Andrássy street, Oktogon",Metro 3 blue						,,47.505118,19.082312,47.505118,19.082312,1078,7,3.1410771997771416,2.5596200024075584,0.4292076195353276,2.0171451158684173,4.353505693540809,14.761283342099192
985,1,0,0,1500,160,9.375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Felhévízi utca,"
                5 rooms                            ",5,0,Brick Apartment,1,0,3000,77,93,"Empty, equipped",0,1,0,1,1,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,-1,1,-1,-1,-1,"In a new built condominium next to the Italian and Brittish International schools a bright duplex living room + 4 bedrooms apartment is for minimum 1 year rent. Spacious living room with balcony, dressing room, two bathrooms and a quiet cozy garden belongs to the apartment. Parking space for 1 car included. Additional garage can be rented for 100 euro/ month. The British school is in 3 minutes by car. The Italian school is 1 minute. Dogs are not allowed. Floorplan will be sent by request. 2 months deposit required.
","Corvin negyed, Near Danube","47, 49 trams, Metro 3 blue, Matro 4						",,47.5266763,19.0347025,47.5266763,19.0347025,1023,2,1.056668661305986,3.5617476363692475,4.638935324439297,2.381350821555854,2.910851567504119,19.05843492030145
986,1,0,0,510,41,12.43902439,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Kondorosi út,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,1020,46,31,"Furnished, equipped",1,1,0,0,5,-1,To the courtyard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,At least one year,-1,1,-1,-1,-1,fh.alberlet.hu,"Near Danube, Fővám tér, Kálvin square, Ráday utca, Váci street","Metro 2 red, Matro 4",,47.4509743,19.0381604,47.4509743,19.0381604,1116,11,2.2027642417486373,5.15176875699601,6.574601364105785,6.892482445600136,5.698708417337414,16.160233781429223
987,1,0,0,700,55,12.72727273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gyulai Pál utca,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,700,62,37,"Furnished, equipped",1,1,0,0,Ground floor,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1 month,Yes,-1,-1,-1,-1,"The newly furnished, modern and mechanized IKEA-style downtown apartment is equipped with 2 bedrooms and an isolated living room. Spacious, fully equipped kitchen: refrigerator and freezer, microwave oven, washing machine, dishwasher. Separate toilet and bathroom with shower cabin. TV, WIFI connected, operating. Both bedrooms have double beds, and the living room has a convertible double couch, so a total of 6 people will fit at the same time. ","Andrássy street, Deák square, Near Danube","4, 6 trams, Metro 1 historic line						",-1,47.4941131,19.067773100000004,47.4941131,19.067773100000004,1085,8,2.560604530255463,1.3101547241198943,1.4538368328307427,2.1000135274639953,3.3417637887896574,15.180463292157956
988,1,0,0,402,50,8.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Juhász Gyula utca,"
                1 room                 + 2 half room            ",1,2,Block Apartment,0,1,804,37,37,"Furnished, new furniture",1,0,0,0,3,-1,Park view,0,0,0,0,0,0,0,0,1,0,0,0,0,0,At least one year,-1,-1,-1,-1,-1,-1,Blaha Lujza square,"47, 49 trams, Metro 1 historic line, Metro 3 blue, Metro 2 red						",,47.59689520000001,19.0625565,47.59689520000001,19.0625565,1039,3,1.9060941379511656,11.196282352192817,10.738188648566796,9.492251268164054,10.993711783911202,22.644709346857503
989,1,0,0,989,110,8.990909091,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pusztaszeri út,"
                4 rooms                            ",4,0,Brick Apartment,1,0,1978,77,3,"Partly furnished, equipped",0,1,1,0,1,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,-1,-1,1,-1,-1,"Budapest II. district Pusztaszeri str in a family house 110 qm flat, diningroom + 3 bedrooms, big balcony, beautiful view, sunny flat waits the first renter.  
955 euro, Deposit: 1910 euro",Andrássy street,"4, 6 trams, Metro 1 historic line						","Budapesti Gazdasági Főiskola - BGF KVIFK ( 1.546 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 0.665 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.571 km )Baptista Teológiai Akadémia - BTA ( 0.430 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.968 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.455 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 0.927 km )Közép-Európai Egyetem - KEE ( 1.908 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 0.896 km )McDaniel College - MCDC ( 0.996 km )Magyar Képzőművészeti Egyetem - MKE ( 0.407 km )Magyar Táncművészeti Főiskola - MTF ( 1.978 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.848 km )Semmelweis Egyetem - SE EFK ( 1.848 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.653 km )Szent István Egyetem - SZIE ÁOTK ( 0.938 km )Szent István Egyetem - SZIE-YMÉK ( 1.772 km )Central European University - CEU ( 1.908 km )

                    More
                    



",47.5254524,19.0242842,47.5254524,19.0242842,1025,2,1.7378978043454065,3.779544844300349,5.211623530847615,2.9142262760345967,2.6746223445101207,19.667165364949604
990,1,0,0,745,59,12.62711864,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lechner Ödön fasor,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,1490,12,167,"Furnished, equipped",1,1,0,0,8,-1,Danube,0,0,0,1,0,0,0,0,0,0,0,0,0,0,At least one year,-1,1,-1,-1,-1,"IX. district, Lechner Odon fasor, Duna Pest Residence, luxus flat with luxus furnitures, 59 sm, 1 and a half rooms, big balcony with beautiful panorama to the Danube River, good location, sauna, swimming-pool, massage and other extras in the house. Common cost around 54.000,- HUF/month. Please call me if you want to see. Parking place in the garage. ","Andrássy street, Oktogon","47, 49 trams, Metro 1 historic line, Metro 3 blue, Metro 2 red						","Moholy-Nagy Művészeti Egyetem - MOME ( 1.550 km )Nemzetközi Üzleti Főiskola (International Business School), - NÜF IBS ( 1.107 km )International Business School - IBS ( 1.107 km )
",47.4738029,19.0706304,47.4738029,19.0706304,1095,9,3.571719751397443,2.9367908077450857,3.2251305639768213,4.3222615261915704,4.622776055079469,14.206627391497804
991,1,0,0,526,48,10.95833333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Danubius utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1051,46,31,"Furnished, equipped",1,1,0,0,1,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,-1,-1,-1,-1,-1,fh.alberlet.hu,Széll Kálmán square,"4, 6 trams, Metro 2 red						",,47.5480001,19.0660634,47.5480001,19.0660634,1138,13,0.29027502729471816,5.839046204481904,5.350997520429079,4.100908848211056,6.044380092471584,18.53912333341884
992,1,0,0,464,46,10.08695652,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Zsálya utca,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,927,46,31,"Furnished, equipped",1,1,0,0,1,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,-1,-1,-1,-1,fh.alberlet.hu,Astoria,"7 bus, Metro 3 blue, Matro 4						","Budapesti Gazdasági Főiskola - BGF KVIFK ( 0.145 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 1.161 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.850 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.538 km )Közép-Európai Egyetem - KEE ( 0.903 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 1.260 km )Magyar Képzőművészeti Egyetem - MKE ( 1.307 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.909 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 1.778 km )Central European University - CEU ( 0.903 km )

                    More
                    



",47.5147677,19.1402122,47.5147677,19.1402122,1141,14,6.814673686195991,7.022810618301416,4.487376158588966,6.2420040110559265,8.80867182103536,11.943843636430831
993,1,0,0,495,59,8.389830508,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jós utca,"
                1 room                 + 2 half room            ",1,2,Block Apartment,0,1,989,62,31,"Furnished, equipped",1,1,0,0,3,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,-1,-1,-1,-1,fh.alberlet.hu,"Corvin negyed, Near Danube, Fővám tér, Kálvin square, Inside Nagykörút","Metro 3 blue, Metro 2 red						","Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 0.753 km )Általános Vállalkozási Főiskola - ÁVF ( 1.937 km )Budapesti Corvinus Egyetem - BCE-KIK ( 1.694 km )Budapesti Gazdasági Főiskola - BGF KVIFK ( 1.484 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 0.973 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem  - BKÁE ÉTK BCE ÉTK ( 1.991 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 0.973 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KERTK BCE KERTK ( 1.991 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 0.973 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE TÁJK BCE TÁJK ( 1.991 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 1.201 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 1.486 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 1.370 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 1.370 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 1.370 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 1.370 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 1.370 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME VIK ( 1.923 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 1.370 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 1.370 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.351 km )Budapesti Műszaki Főiskola - BMF KGK ( 1.819 km )Eötvös Loránd Tudományegyetem - ELTE ( 0.546 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 0.546 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 0.483 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 0.773 km )Fernuniversitätgesamthochschule in Hagen - FU ( 1.937 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.845 km )Közép-Európai Egyetem - KEE ( 0.773 km )Károli Gáspár Református Egyetem - KRE ( 0.801 km )Károli Gáspár Református Egyetem - KRE BTK ( 0.977 km )Károli Gáspár Református Egyetem - KRE HTK ( 1.212 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 1.248 km )Magyar Képzőművészeti Egyetem - MKE ( 1.738 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.204 km )Pázmány Péter Katolikus Egyetem - PPKE ( 0.921 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 0.482 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 0.894 km )Semmelweis Egyetem - SE ( 1.284 km )Semmelweis Egyetem - SE ÁOK ( 1.284 km )Semmelweis Egyetem - SE EFK ( 0.947 km )Semmelweis Egyetem - SE FOK ( 1.284 km )Semmelweis Egyetem - SE GYTK ( 1.284 km )Színház- és Filmművészeti Egyetem - SZFE ( 0.901 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 0.206 km )Central European University - CEU ( 0.773 km )

                    More
                    



",47.6026206,19.0627838,47.6026206,19.0627838,1039,3,2.118683233816369,11.832304192771387,11.365737345834635,10.129044199548149,11.613951759823653,23.13203412899899
994,1,0,0,526,61,8.62295082,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Pannónia utca,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,1051,62,31,"Empty, equipped",0,1,0,1,3,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,-1,-1,-1,-1,fh.alberlet.hu,"Andrássy street, Bazilika, Deák square, Near Danube, Pedestrian street, Váci street",Metro 2 red,"Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 1.870 km )Budapesti Műszaki Főiskola - BMF KGK ( 1.482 km )Eötvös Loránd Tudományegyetem - ELTE IK ( 1.610 km )Eötvös Loránd Tudományegyetem - ELTE TÁTK ( 1.610 km )Eötvös Loránd Tudományegyetem - ELTE TTK ( 1.610 km )Károli Gáspár Református Egyetem - KRE BTK ( 1.895 km )Károli Gáspár Református Egyetem - KRE HTK ( 1.695 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.983 km )Pázmány Péter Katolikus Egyetem - PPKE ITK ( 1.023 km )Semmelweis Egyetem - SE ( 1.577 km )Semmelweis Egyetem - SE ÁOK ( 1.577 km )Semmelweis Egyetem - SE FOK ( 1.577 km )Semmelweis Egyetem - SE GYTK ( 1.577 km )Wesley János Lelkészképző Főiskola - WJLF ( 1.431 km )Wekerle Sándor Üzleti Főiskola - WSUF ( 0.862 km )

                    More
                    



",47.5198747,19.056040300000006,47.5198747,19.056040300000006,1133,13,0.7099678469230901,2.6273547634383965,2.929290891838928,0.9238935920043984,3.128878408957128,17.295924795782724
995,1,0,0,464,51,9.098039216,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Tábornok utca,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,927,46,31,"Furnished, equipped",1,1,0,0,1,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,1,-1,-1,-1,fh.alberlet.hu,"Near Danube, Danube view","4, 6 trams						","Budapesti Gazdasági Főiskola - BGF KVIFK ( 1.291 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 0.675 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.796 km )Baptista Teológiai Akadémia - BTA ( 0.722 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.535 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.237 km )Közép-Európai Egyetem - KEE ( 1.774 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 0.954 km )McDaniel College - MCDC ( 1.348 km )Magyar Képzőművészeti Egyetem - MKE ( 0.481 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.796 km )Szent István Egyetem - SZIE ÁOTK ( 1.279 km )Central European University - CEU ( 1.774 km )

                    More
                    



",47.5031129,19.1124149,47.5031129,19.1124149,1149,14,5.332343135129699,4.693503312185054,2.15481106771564,4.251081134436058,6.597962469826593,12.726442187808543
