ID,Type of properties,Price,Size(sqm),Price per sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Bedroom,Floor,Garage Optional,Parking place optional,View,View: Courtyard,View: Hills,View: Garden,View: Panoramic,View: Danube,View: Square,View: Street,Furniture: partly furnished,Elevator optional,Air conditioner optional,Details,Longitude,Latitude
381,2,805000,61,13196.72131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,1,1, Buda Hills,0,1,0,0,0,0,0,1,1,1,In the 2nd district near to the nature conservation area we offer a 610 sqm luxorious 3- level detached house for sale. The tenants can enjoy the beautiful panoroma onto the look- out tower of Janos- hill and the hills of Buda. The house has several terraces and it is equipped with alarm protection. It has a garage for 2 cars and an outdoor parking plot. A 36 sqm swimming pool provides your recreation on a hot summer day.,18.98880268,18.98880268
382,2,340600,10,34060,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 105 sqm fully furnished apartment in district IX, in Lónyay utca next to Bakts tér and near Boráros tér and Fővám tér. It is situated in a classical, eclektical style building on the 1st, floor. The building has got an elevator. The building's gas pipeline being renovated 2 years ago. The building still in really nice condition. The flat consists of 2 ffull size, and one half size bedroom, a living room, a kitchen with dining area, 2 bathroom and a separate toilet. The apartment has got 2 entrance. The apartment is very sunny. It has got alarm system and air conditioner. Windows are facing to the street Exposure: western Other features: high ceiling, new wooden windows, antique design. Common charges: 22 000 HUF Heating: a newly installed circo heating system. Price of furniture is included in the price. Public transportation connections are nice, tram line 4-6, and 2 tram, and Bluew Metro line can be reached easily. Danube only 100 meter, so easily reachable by walking. Great opportunity for investment due to its perfect location and nice/exclusive layout and design. Owner use for AIRBNB at the moment with huge yield (7-9% per year). It could be a profitable investment or an ideal home as well. High rental potential. ",19.06342281,19.06342281
383,2,123100,6,20516.66667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for sale newly built apartments in a condominium in district 10, next to Szent László tér and Városközpont. These apartments are between 28 sqm and 96 sqm and they are situated in a 4-storey building. The street is quiet, wide, nonetheless free from transit traffic. The building is in the best part of the district , in the neighbourhood there is a school, kindergarten, shopping malls, public transport hub. Heating: geothermal, electricity: by sun collectors. Now you can choose the clolours and wall coverings. It will be finished till Autumn of 2019. For further information, floorplan and viewing please call me!",19.13001574,19.13001574
384,2,216400,7,30914.28571,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 78 sqm apartment in Bástya utca (District 5.). The street facing property is situated on the ground floor in a classical style building. The apartment has two separate apartments in one. Both of the apartments as a a livingroom, open plan kitchen, dining area, and a bathroom. The public transportation connections are superb so it could be a great investment or ideal home as well.",19.05871714,19.05871714
385,2,266300,11,24209.09091,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 118 sqm Villa in Rókahegyi út. The villa consists of 3 bedrooms, a living room, 2 bathrooms, a kitchen and a terrace. Alarm system, air condition, led lights, garage and floor heating. The house will be finished in 2018 augusztus.",19.03866986,19.03866986
386,2,942000,36,26166.66667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,0,1,1, Square,0,0,0,0,0,1,0,1,1,1,,19.07710087,19.07710087
387,2,77100,2,38550,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale 29 sqm apartment in Csengery utcain district 7, close to Octogon. The property is situated on the 2nd floor in a classical style building. The property consists of 1 bedroom, living room, kitchen, and bathroom. It could be great opportunity for investment.",19.06875976,19.06875976
388,2,131600,7,18800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 70 sqm apartment in Boráros tér. The street facing property is situated on the 2nd floor in a classical style building which has got an elevator. The flat consists of a bedroom, a living room, a kitchen, and a bathroom. In the neighborhood there are entertainments so it could be a great opportunity for investment or ideal home as well.",19.06636948,19.06636948
389,2,1606800,65,24720,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale a 650 sqm exclusively renovated 5-storey villa in district 2, Zöldmál. The entire house consists of 12 bedrooms, 5 bathrooms, spacious living rooms, more kitchens, wellness and fitness rooms, garages, and a 150 sqm terrace also belongs to the property which can be perfect place for big family events. It can be ideal for representative business center due to its superb location and layout. Moreover because of the separated entrances it can be great home of a multi-generation family too.",19.02285717,19.02285717
390,2,231900,12,19325,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"The property contains 2 separate apartments with 2 separate doors. First apartment has 3 bedrooms, a living room with kitchen, a bathroom with toilet, an additional toilet room and a service room. Street view. The other apartment has a single bed room, a living room with kitchen and a bathroom with toilet. Yard view. Next door to M4 Metro station, Tesco supermarket, Janos Pal Papa Ter park, 5 minutes walk from Blaha Lujze and Tram 4/6. Both apartment are great for student rental. Great property for investors. Netto size: 119 sqm.",19.07498273,19.07498273
391,2,221100,9,24566.66667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,7,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"Newly built apartment in the heart of Budapest for sale now! With a panoramic view, and double comfort this 94 sqm, 2-bedroom duplex apartment is now available at an excellent square-meter price.The apartment consists of 2 bedrooms, a large living room, two balconies (17.42 and 8.53 sqm), open plan kitchen and quest toilet. The apartment is furnished.",19.06651701,19.06651701
392,2,65300,2,32650,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 21 sqm studio apartment in district 7, Garay street close to Keleti railway station. It is situated in a newly built building on the first floor. The apartment is very sunny. It has got an air conditioner. Great opportunity for investment due to its perfect location. It could be a profitable investment or an ideal home as well. High rental potential.",19.08317804,19.08317804
393,2,328200,10,32820,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"New built apartments available from the developer in the green area of Óbuda, between the Ancient Roman military amphitheater and the Óbuda University. The project meets the latest technical standards, heat pump heating-cooling system, elevator, covered car parking spaces (for an extra 4 million forints). The project includes six apartments of different sizes.  Expected completion: 2019",19.03486842,19.03486842
394,2,318600,8,39825,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale 70 sqm renovated property with a panoramic view in Alvinci út. The property is situated on the 2nd floor in a newly built building. It consists of 2 bedrooms, living room with open kitchen, bathroom and separate toilet and a 10 sqm balcony. The price includes the furniture, 2 garages, and 2 storages. The building has a common roof terrace. It could be a great opportunity for home.",19.01303268,19.01303268
395,2,213300,9,23700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 91 sqm renovated property in Villányi út close to Móricz Zsigmond körtér. The property is on the 3rd floor in a good condition building. The street facing property consists of 2 bedrooms, living room, kitchen, bathroom, seperate toilet and 5 sqm balcony. Lake Feneketlen and Móricz Zsigmond körtér only few minutes by walk so it could be great opportunity for investment or ideal home as well.",19.04264276,19.04264276
396,2,210200,8,26275,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 80 sqm, 2 bedrooms apartment on the 1st floor in a good condition building which has an elevator. The property is fully renovated and heated by gas for 8 years.",19.0487536,19.0487536
397,2,430300,11,39118.18182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer for sale a 123 apartment in district 13., Szent István körút. This is situated in a beautiful classical building on the first floor, the windows are facing to the street, to West. It consists of livnig room, 2 bedrooms with own bathrooms, separated kitchen with dining area and a quest toilet. The apartment is equipped with gas circo.",19.050825,19.050825
398,2,213900,12,17825,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer 67 sqm on title teed (useful floor area total 123.4 nm) fully renovated apartment for sale on Szent István körút close to Jászai Mari tér. It has windows for the green inner garden and for Balaton utca, therefore it is bright and extremely quiet, it has a South-Western orientation. The flat can be found on t he 3rd floor of a maintained house with elevator. The common charge is very low (HUF 13 500 with water usage). There was an electric renovation in the house in 2017, the corridors, the roof and the gutters are also renovated. The height of the flat is very high, 4,1 m therefore it has a bright, livable 2. floor inside with windows, with drywalls and laminated floor. On the base floor the living room and a half room can be found, a kitchen with dining area, a pantry, a bathroom and a separated toilet. On the upper floor there is a half room, a bigger bedroom, a smaller bedroom and a gardrobe. There is an own condensing gas boiler for heating in a separated area. Extras in the apartment: special alarming system, security grids on the windows and on the main entrance, lead glass entrance door, venetian blinds, high performance climate system with inverter, built-in kitchen furniture with granite sheet. For storing there are built-in cases, gardrobe and bathroom cupboard. The whole flat is equipped with spot lights and leds what makes a pleasant atmosphere. Nearby you can find many shops, groceries, post-office, kindergarten, schools and the Margaret island, Danube bank, parks, galleries, cafes and very good transportation (4-6 tram, bus, metro). ",19.04965301,19.04965301
399,2,479900,54,8887.037037,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,4,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Loft with superb views on sale. There is no compulsory reovation to be done for the building . If the roof live vill not be changed, the development can be started immediately. The stairs going up to the roof space, will arrive in the same style corridor as the lower levels. The basic utilities (water, sewer, electricity) are on the roof level, in the laundry room, which also belongs to the property. The current roof height allows the bulding of one-storey loft apartments. There is no elevator now, but can be built. The Palotanegyed (Palace District) is one of the most popular investment areas of the capital, due to its classic-style, unique buildings and monuments. The Hungarian National Museum with the famous Museum Garden and the Szabó Ervin Metropolitan Library are also here – the latter is visited by numerous foreign students day by day. Several universities are located here, like Semmelweis University, Pázmány Péter Catholic University, the Faculty of Arts of Eötvös Loránd University, the University of Theatre and Film Arts and the Budapest University of Jewish Studies. Thanks to Corvin Plaza at Üllői út and the Corvin Shopping Mall at Rákóczi út the district provides great shopping opportunities as well.",19.06695152,19.06695152
400,2,104600,3,34866.66667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale 35 sqm unrenovated property in Bank utca close to Szabadság tér. The property is situated on the 1rst floor in a classical style building which has an elevator. The property consists of a room, kitchen and bathroom. It could be great opportunity for investment.",19.05202278,19.05202278
401,2,433100,10,43310,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,1,1, Street,0,0,0,0,0,0,1,1,1,1,"New built duplex flat for sale in the Vitkovics Mihály street. In the first floor there is a separated kitchen, a big livingroom and a toalette. In the second floor you can find two bedrooms and the bathroom. The windows looks to the street. The flat is in the 5th floor and the panoramic elevator bring you up. Really good location. Good for invest.",19.0552826,19.0552826
402,2,495400,12,41283.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,3,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale 120 sqm furnished flat. The flat consists of 3 seperate apartments in district 5., Váci utca next to Vörösmarty Tér. It is situated in a classical style building on the 3rd floor. The building has got an elevator. The apartment is very sunny. It has got alarm system/air conditioner.The apartment is furnished to high standard. Price of furniture is included in the price. ",19.05027355,19.05027355
403,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
404,2,106800,3,35600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,4,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale a 36 sqm studio apartment in district 5, Károly Körút next to Deák Ferenc tér. It is situated in a classical style building on the 4th floor. The apartment is very sunny. Windows are facing to the inner courtyard. Common charges: 6700 HUF /month including unlimited water consumption. Heating: gas convector. It has got a cellar. Great opportunity for investment due to its perfect location. It could be a profitable investment or an ideal home as well. High rental potential. District 5. is the heart of the teeming city center. Váci utca -full of stores and restaurants- can be found here and the Danube Promenade with a fantastic view is also here. Ferenciek tere, Astoria, Fővám tér and Kálvin tér are important nodes of the city that have a lot of monuments frequently visited by tourists. The famous Great Market Hall and Károly Garden are also here. All the metro lines and several tram lines are easily reachable from any places of the city center. ",19.05617034,19.05617034
405,2,123500,4,30875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 49 sqm apartment in district 9, Angyal utca . It is situated in a concrete on the 3rd floor. The flat consists of 1 bedroom, a living room, a kitchen, a bathroom and a toilet. The apartment is very sunny. Windows are facing to the street. Exposure: southeastern. Common charges: 21000 HUF /month including heating fee and all utility costs. Heating: central heating . The apartment has a garage, which is 4 million ft.. Great opportunity for investment due to its perfect location. It could be a profitable investment or an ideal home as well. High rental potential. The outer part of the 9th district is the most dynamically developing area in the city center. It is full of newly-built, modern buildings and reconstructed parks. There are several universities nearby, the apartments here are easy to rent out and they provide a high rent yield. ",19.06813203,19.06813203
