,price_per_sqm,apartment,house,number_of_whole_rooms,floor,number_of_half_rooms,furnish_furnished,furnish_partly_furnished,view_garden,view_panoramic,view_street,balcony,lift,air_conditioner,utility_double_comfort,heating_gas,heating_wall_heating,heating_combination,heating_ceiling,heating_central_heating,heating_electric,heating_floor,heating_circulating,heating_district,available_immediately,condition_of_property_renovated,parking,longitude,latitude,data_index,cluster
4847,13.114754099999999,1,0,2.0,5.0,1.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1,1.0,19.027317,47.496876,4847,6
4855,9.365853658999999,1,0,2.0,2.0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,18.998207,47.52088,4855,4
4858,3.6571428569999997,1,0,4.0,1.0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.192133,47.40805,4858,1
4866,13.06122449,1,0,2.0,5.0,0.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.059319,47.499159999999996,4866,6
4881,19.45098039,1,0,3.0,6.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.05684,47.49051,4881,3
4890,10.89361702,1,0,1.0,6.0,1.0,1.0,0.0,0,1,0,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.0714,47.53203,4890,5
4891,9.056603774,1,0,2.0,1.0,0.0,0.0,0.0,1,0,0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,1.0,19.148897,47.457653,4891,4
4901,6.08,1,0,3.0,1.0,0.0,1.0,0.0,0,1,0,1.0,0.0,1.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,18.99527,47.404920000000004,4901,1
4904,8.150943396,1,0,2.0,0.0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.04674,47.46218,4904,1
4907,16.74535619,1,0,2.0,1.0,1.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.06766,47.50808,4907,3
4912,14.93333333,1,0,2.0,1.0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1,1.0,18.99846,47.52341,4912,0
4917,5.894736842,1,0,2.0,1.0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.12964,47.5194,4917,1
4918,12.13793103,1,0,1.0,1.0,0.0,1.0,0.0,1,0,0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.127365,47.505924,4918,0
4920,12.12594759,1,0,4.0,1.0,0.0,1.0,0.0,0,1,0,1.0,0.0,1.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.006678,47.475895,4920,0
4929,22.48417391,1,0,4.0,3.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.013185999999997,47.519496999999994,4929,2
4931,5.1428571430000005,1,0,4.0,1.0,0.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.020770000000002,47.501495,4931,1
4937,15.514079999999998,1,0,4.0,2.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,18.990644,47.519184,4937,0
4941,10.10526316,1,0,3.0,0.5,1.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.0182,47.521187,4941,4
4942,10.10526316,1,0,3.0,1.0,1.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.01867,47.52081,4942,4
4956,12.06650667,1,0,3.0,7.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.068192,47.50501,4956,6
4971,14.61471304,1,0,2.0,2.0,1.0,1.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.013614999999998,47.55387,4971,0
4984,23.788256,1,0,2.0,4.0,2.0,0.0,0.0,0,0,1,1.0,1.0,1.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.054825,47.49175,4984,2
4995,19.11111111,1,0,2.0,7.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,1.0,19.051579999999998,47.516090000000005,4995,3
5007,12.8,1,0,1.0,2.0,2.0,0.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.027718,47.56443,5007,0
5024,21.978279999999998,1,0,3.0,4.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.06658,47.54851,5024,2
5033,13.71428571,1,0,2.0,1.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.0591,47.521935,5033,0
5034,12.53333333,1,0,3.0,6.0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.074785000000002,47.47391,5034,6
5046,17.82857143,1,0,3.0,1.0,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.05684,47.49051,5046,3
5068,14.0,1,0,3.0,1.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,18.98014,47.50147,5068,0
5080,34.47573333,1,0,3.0,5.0,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.058195,47.505077,5080,2
5086,19.651168,1,0,4.0,2.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.04194,47.488409999999995,5086,3
5098,10.15805714,1,0,2.0,3.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.06557,47.50927,5098,4
5100,8.533333333,1,0,1.0,3.0,0.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,1.0,19.0567,47.50241,5100,1
5107,12.35555556,1,0,5.0,9.0,1.0,0.0,0.0,0,1,0,1.0,1.0,1.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.039368,47.529724,5107,5
5109,13.83783784,1,0,4.0,1.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.088929999999998,47.50699,5109,0
5124,7.0,1,0,2.0,3.0,0.0,0.0,0.0,0,0,1,1.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.080054999999998,47.508564,5124,1
5143,8.727272727,1,0,2.0,0.5,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,18.99093,47.509246999999995,5143,1
5146,10.54945055,1,0,2.0,2.0,1.0,1.0,0.0,0,0,1,1.0,1.0,1.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.05317,47.5169,5146,4
5157,15.46666667,1,0,1.0,2.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.06694,47.547940000000004,5157,0
5163,8.727272727,1,0,2.0,3.0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.10995,47.510909999999996,5163,1
5164,10.14634146,1,0,1.0,3.0,1.0,0.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.085646,47.52845,5164,4
5166,20.68544,1,0,5.0,1.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.017626,47.515663,5166,2
5167,12.9284,1,0,4.0,1.0,0.0,0.0,0.0,0,1,0,1.0,0.0,1.0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,1.0,19.020615,47.485170000000004,5167,0
5176,6.2040816329999995,1,0,4.0,3.0,0.0,0.0,0.0,1,0,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.13618,47.51631,5176,1
5177,9.097142857,1,0,2.0,2.0,1.0,1.0,0.0,1,0,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,18.99746,47.51047,5177,4
5190,14.93333333,1,0,2.0,1.0,0.0,1.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.000408,47.50513,5190,0
5191,10.37037037,1,0,3.0,9.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.09212,47.48853,5191,5
5199,4.3636363639999995,1,0,3.0,2.0,0.0,1.0,0.0,0,0,1,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.135189999999998,47.519009999999994,5199,1
5203,18.03962791,1,0,3.0,2.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,18.98547,47.514759999999995,5203,3
5230,10.86792453,1,0,3.0,3.0,1.0,0.0,0.0,0,1,0,1.0,1.0,1.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.03161,47.49068,5230,4
5234,10.24,1,0,3.0,0.5,1.0,0.0,0.0,0,1,0,1.0,0.0,1.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.023011999999998,47.533485,5234,4
5267,9.066666667,1,0,2.0,0.0,0.0,1.0,0.0,1,0,0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.01502,47.516459999999995,5267,4
5272,11.162790699999999,1,0,4.0,4.0,0.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.05272,47.5177,5272,6
5277,9.090909091,1,0,3.0,5.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.040688,47.474606,5277,5
5280,12.22321455,1,0,4.0,2.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.064457,47.54595,5280,0
5292,8.347826087,1,0,2.0,4.0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.17223,47.437459999999994,5292,1
5293,8.765217391,1,0,4.0,1.0,1.0,1.0,0.0,0,1,0,1.0,0.0,1.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.02647,47.427578000000004,5293,1
5294,11.92284444,1,0,2.0,6.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.03161,47.49068,5294,6
5296,8.727272727,1,0,1.0,1.0,1.0,1.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.04049,47.582046999999996,5296,1
5298,14.77531429,1,0,2.0,1.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.06766,47.50808,5298,0
5305,7.272727272999999,1,0,2.0,1.0,1.0,0.0,0.0,0,1,0,1.0,0.0,1.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,18.99301,47.52652,5305,1
5340,15.36,1,0,1.0,0.0,0.0,0.0,0.0,1,0,0,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.039986,47.449905,5340,0
5394,12.64112593,1,0,2.0,0.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.06658,47.54851,5394,0
5415,13.86666667,1,0,1.0,0.5,0.0,1.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1,1.0,19.02877,47.50182,5415,0
5422,7.1111111110000005,1,0,1.0,0.5,1.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,18.98421,47.490947999999996,5422,1
5424,13.51111111,1,0,3.0,1.0,0.0,0.0,0.0,0,1,0,1.0,0.0,1.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,18.988909,47.51878,5424,0
5427,12.9284,1,0,3.0,2.0,1.0,0.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.00605,47.491929999999996,5427,0
5428,16.33061053,1,0,3.0,5.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.07538,47.48595,5428,3
5442,12.17391304,1,0,2.0,2.0,2.0,0.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.022636,47.544575,5442,0
5446,10.97674419,1,0,3.0,4.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,1,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,1,1.0,19.03935,47.529509999999995,5446,6
5450,7.563636364,1,0,2.0,1.0,0.0,1.0,0.0,1,0,0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,1.0,18.99501,47.47218,5450,1
5457,11.34362839,1,0,4.0,2.0,0.0,0.0,0.0,0,1,0,1.0,0.0,1.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.028392999999998,47.52432,5457,4
5459,11.08888889,1,0,3.0,4.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,1.0,19.099970000000003,47.51863,5459,6
5461,7.1910112360000005,1,0,3.0,2.0,0.0,0.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.031,47.510197,5461,1
5469,12.23529412,1,0,1.0,2.0,0.0,1.0,0.0,1,0,0,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.07845,47.53326,5469,0
5473,7.407407407000001,1,0,2.0,1.0,1.0,0.0,0.0,0,0,1,1.0,0.0,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.002733,47.515384999999995,5473,1
5474,10.66666667,1,0,2.0,1.0,0.0,1.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.015362,47.57127,5474,4
5475,11.75309091,1,0,5.0,0.0,0.0,1.0,0.0,0,1,0,1.0,0.0,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.00613,47.496105,5475,0
5480,22.48417391,1,0,4.0,1.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,18.990644,47.519184,5480,2
5486,14.91741538,1,0,2.0,4.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.07538,47.48595,5486,6
5491,21.978279999999998,1,0,3.0,9.0,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.056107,47.520270000000004,5491,2
5501,8.774193548,1,0,2.0,2.0,0.0,0.0,0.0,0,0,1,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.129004000000002,47.521164,5501,1
5530,10.62610411,1,0,3.0,1.0,0.0,0.0,0.0,0,1,0,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.0642,47.50293,5530,4
5550,8.380952381,1,0,3.0,2.0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,18.99952,47.50784,5550,1
5560,8.988764045,1,0,3.0,1.0,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.07343,47.51478,5560,4
5565,12.08888889,1,0,1.0,2.0,1.0,1.0,0.0,1,0,0,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.048435,47.478336,5565,4
5572,9.552238806,1,0,1.0,3.0,2.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.071665,47.477585,5572,4
5591,11.86869508,1,0,2.0,3.0,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.0717,47.47688,5591,6
5596,16.13084771,1,0,4.0,1.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.01974,47.49187,5596,0
5600,14.01875663,1,0,3.0,7.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.05801,47.50375,5600,6
5604,11.69230769,1,0,2.0,2.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.089029999999998,47.489059999999995,5604,4
5605,19.168,1,0,4.0,1.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.02346,47.490128000000006,5605,3
5606,16.76190476,1,0,2.0,3.0,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.073829999999997,47.48735,5606,3
5614,13.96363636,1,0,1.0,1.0,2.0,0.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.04869,47.460679999999996,5614,0
5619,8.812307692000001,1,0,2.0,5.0,1.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.036228,47.511715,5619,5
5625,11.42857143,1,0,1.0,2.0,0.0,0.0,0.0,1,0,0,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.20647,47.41375,5625,4
5646,24.54204746,1,0,2.0,7.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.0717,47.47688,5646,2
5647,10.34272,1,0,2.0,0.0,2.0,0.0,0.0,1,0,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,18.99267,47.510459999999995,5647,4
5649,15.42004364,1,0,1.0,0.0,1.0,1.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.061146,47.500477000000004,5649,0
5653,13.86666667,1,0,1.0,1.0,1.0,0.0,0.0,0,0,1,1.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1,1.0,19.12752,47.50698,5653,0
5655,12.8,1,0,2.0,2.0,1.0,1.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.04094,47.46765,5655,0
5657,6.4,1,0,1.0,8.0,2.0,0.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0,1.0,19.16365,47.46955,5657,5
5658,10.66666667,1,0,2.0,0.0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.029505,47.528214,5658,4
5663,12.0,1,0,1.0,4.0,1.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,1.0,19.04964,47.47347,5663,6
5666,6.571428571,1,0,2.0,3.0,0.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,1.0,19.16791,47.437470000000005,5666,1
5667,7.5698924729999995,1,0,3.0,2.0,0.0,0.0,0.0,0,1,0,1.0,0.0,1.0,1,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,1.0,19.12649,47.526234,5667,1
5670,13.41935484,1,0,1.0,2.0,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.113592,47.48464,5670,0
5673,9.28,1,0,2.0,3.0,0.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.090073,47.534290000000006,5673,1
5677,9.92,1,0,2.0,3.0,0.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.091739999999998,47.48525,5677,4
5682,12.35087719,1,0,2.0,6.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.04778,47.46824,5682,6
5689,15.32394366,1,0,3.0,1.0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.061913,47.56974,5689,0
5692,10.66666667,1,0,1.0,0.0,1.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.035073999999998,47.526,5692,4
5708,8.827586207000001,1,0,1.0,1.0,1.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.016389999999998,47.50434,5708,1
5710,5.894736842,1,0,2.0,1.0,0.0,0.0,0.0,0,0,1,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.119970000000002,47.5259,5710,1
5716,13.39534884,1,0,2.0,7.0,0.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.04869,47.460679999999996,5716,6
5741,11.63636364,1,0,2.0,4.0,0.0,0.0,0.0,0,0,1,1.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.06631,47.51144,5741,6
5747,9.275362319,1,0,2.0,1.0,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.03036,47.509209999999996,5747,4
5751,8.0,1,0,1.0,0.0,0.0,1.0,0.0,0,1,0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,18.98732,47.529686,5751,1
5769,8.32,1,0,1.0,2.0,1.0,1.0,0.0,1,0,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1,1.0,19.097841,47.517933,5769,1
5772,10.66666667,1,0,2.0,6.0,1.0,1.0,0.0,0,1,0,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.03036,47.509209999999996,5772,5
5777,9.846153846,1,0,2.0,2.0,1.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.088148,47.560565999999994,5777,4
5817,10.90909091,1,0,1.0,1.0,1.0,1.0,0.0,1,0,0,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.0808,47.493120000000005,5817,4
5818,12.08888889,1,0,1.0,2.0,0.0,1.0,0.0,0,0,1,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.078701000000002,47.50104,5818,4
5851,10.97142857,1,0,1.0,7.0,1.0,0.0,0.0,1,0,0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,1.0,19.14376,47.5412,5851,5
5876,10.24,1,0,2.0,1.0,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,1.0,19.000014999999998,47.471245,5876,4
5879,7.466666667,1,0,2.0,4.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.103279999999998,47.521,5879,1
5897,11.42857143,1,0,2.0,1.0,1.0,0.0,0.0,0,0,1,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.034859,47.505493,5897,4
5898,7.0,1,0,2.0,10.0,1.0,1.0,0.0,0,1,0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1,1.0,19.142418,47.542152,5898,5
5900,11.34545455,1,0,1.0,1.0,2.0,1.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.135189999999998,47.519009999999994,5900,4
5906,10.97142857,1,0,3.0,7.0,0.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.06118,47.52837,5906,5
5908,11.13043478,1,0,2.0,0.5,0.0,1.0,0.0,0,0,1,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.1112,47.55518,5908,4
