ID,Apartment,House,Room,Price per month,Size(sqm),Price per sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Number of rooms,Number of seperate rooms,Number ofhalf rooms,Type of the building,Brick apartment,Block apartment,Deposit,Utilities,Common cost,Furniture,Furnished,Equipped,Partly furnished,Empty,Floor,Balconies,View,View: Courtyard,"View: Courtyard, sunny","View: Courtyard, not sunny",View: Danube,View: Garden,View: Roof,View: Square,View: Panoramic,View: Park,View: Street,"View: Street, quiet","View: Street, sunny",View: City,View: Hill,Shortest rental period,Children welcomed,American kitchen,Can be an office,Foreigners welcomed,Washing machine,Details,Area,Transportation,Near universities,Latitude,Longitude,Lats,Lons,Postcode,District,Amenity: Sustenance,Amenity: School,Amenity: Education,Amenity: Financial,Amenity: Healthcare,Amenity: Arts,Amenity: Entertainment,Amenity: Religion,Amenity: police,Amenity: Government,Amenity: Vending_machine,Amenity: Transportation_bicycle,Amenity: Transportation_car,Amenity: Parking,Amenity: Coworking_space,Amenity: Recycling,Amenity: Others
1819,1,0,0,340,30,11.33333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hajós utca,"
                1 room                            ",1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,,,,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,1,0,0,572,52,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Szent László út,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1144,19,37,Partly furnished,0,0,1,0,3,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,1,-1,-1,-1,-1,,,,47.5275568,19.0856575,47.5275568,19.0856575,1135,13,304,145,10,82,138,26,26,43,10,15,63,155,15,288,1,61,698
1821,1,0,0,1824,113,16.14159292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Országház utca,"
                3 rooms                            ",3,0,Brick Apartment,1,0,3648,93,204,"Furnished, equipped",1,1,0,0,1,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,-1,-1,1,1,"In the Castle District, in the splendid Anjou Residence, there is a 113 sqm (living room + 2 bedroom) flat for rent. Both bedrooms are with en-suite bathrooms. The apartment is fully furnished with new high quality furnitures.      

Residence offers 24 hour reception and security service, parking places, wellness/fitness area.",,,,47.5048073,19.0287483,47.5048073,19.0287483,1014,1,1201,161,14,239,175,109,81,70,12,22,247,411,14,413,6,25,1866
1822,1,0,0,464,58,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fillér utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,927,46,77,"Furnished, equipped",1,1,0,0,6,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,-1,-1,-1,-1,"5 min from Szell Kalman metro station in Buda, a very nice flat looking to an internal garden, with light rooms and a big balcony, american kitchen, dinning room + 1 bedroom, with modern furniture,for  long term rent  but min for 1 year is available for rent, directly from the owner.  Low maintenance costs, that include the heating as well. Mobil:",,,,47.5133288,19.0165505,47.5133288,19.0165505,1022,2,495,139,6,103,141,46,28,56,8,11,193,187,12,340,2,21,1479
1823,1,0,0,448,35,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Bolgárkertész utca,"
                1 room                            ",1,0,Brick Apartment,1,0,896,62,15,"Furnished, equipped",1,1,0,0,4,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,-1,-1,-1,-1,-1,,,,47.504019,19.126327,47.504019,19.126327,1148,14,147,109,5,30,66,9,9,27,9,7,24,27,29,484,0,22,203
1824,1,0,0,340,25,13.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lónyay utca,"
                1 room                            ",1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,,,,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,1,0,0,556,42,13.23809524,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hild tér,"
                1 room                            ",1,0,Brick Apartment,1,0,1113,31,49,Furnished or unfurnished,1,0,0,0,4,-1,Street and courtyard,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,-1,1,-1,-1,"Downtown central location close to a park in Hild square, in an elegant condiminium with elevator, 4th floor 42 sqm apartment is available for a minimum of one year rent. Separate modern built in kitchen with breakfast table and small balcony (2 sqm), food storage, spacious room (living and bedroom area in one), bathroom with bathtube, bidet and toilet. Air donditioned. With or without furniture by request, also for office use. Common cost 16,000 Huf, which includes heating and water consumption. Excellent infrastructure and public transport in the area. (buses and metro lines junction). No pets, but smoking is allowed. 2 months deposit required. ",,,,47.4996552,19.0506922,47.4996552,19.0506922,1051,5,2162,288,34,394,272,148,144,124,24,22,450,718,20,519,8,33,2714
1826,1,0,0,1000,100,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Galamb utca,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,1000,46,111,Partly furnished,0,0,1,0,6,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,At least one year,Yes,-1,Yes,-1,-1,"Spacious apartment with panoramic view is for long term rent in the heart of the city.   
This sunny property features:   
2 separate room ;   
a small room with courtyard view,   
an equipped kitchen,   
bathroom with tub and wc;   
separate wc, storage.   
The apartment is perfect for residential or office purposes.   
Available with 2 month's deposit and long term lease agreement.",,,"Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 1.386 km )Budapesti Corvinus Egyetem - BCE-KIK ( 1.930 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 1.282 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 1.282 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 1.282 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 1.030 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 1.354 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 1.354 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 1.354 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 1.354 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 1.354 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME VIK ( 1.371 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 1.354 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 1.354 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.580 km )Budapesti Műszaki Főiskola - BMF KGK ( 1.051 km )Eötvös Loránd Tudományegyetem - ELTE ( 1.490 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 1.490 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.661 km )Eötvös Loránd Tudományegyetem - ELTE IK ( 1.218 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.989 km )Eötvös Loránd Tudományegyetem - ELTE TÁTK ( 1.218 km )Eötvös Loránd Tudományegyetem - ELTE TTK ( 1.218 km )Károli Gáspár Református Egyetem - KRE ( 1.232 km )Károli Gáspár Református Egyetem - KRE BTK ( 1.091 km )Károli Gáspár Református Egyetem - KRE HTK ( 0.847 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.324 km )Pázmány Péter Katolikus Egyetem - PPKE ( 1.258 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 1.597 km )Pázmány Péter Katolikus Egyetem - PPKE ITK ( 0.716 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 1.294 km )Semmelweis Egyetem - SE ( 0.756 km )Semmelweis Egyetem - SE ÁOK ( 0.756 km )Semmelweis Egyetem - SE EFK ( 1.422 km )Semmelweis Egyetem - SE FOK ( 0.756 km )Semmelweis Egyetem - SE GYTK ( 0.756 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.635 km )Wesley János Lelkészképző Főiskola - WJLF ( 1.194 km )Wekerle Sándor Üzleti Főiskola - WSUF ( 0.703 km )

                    More
                    



",47.4935704,19.051319,47.4935704,19.051319,1052,5,2139,326,35,389,254,136,145,126,21,18,437,692,19,541,6,37,2856
1827,1,0,0,495,42,11.78571429,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Kerékgyártó utca,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,989,62,31,"Furnished, equipped",1,1,0,0,1,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,1,-1,-1,-1,"1 bedroom apartment with balcony is for rent with good location in the XIV district.   
Available with 2 month's deposit and long term lease agreement",,,,47.5270199,19.1120379,47.5270199,19.1120379,1142,14,169,98,5,40,87,15,12,35,4,15,23,42,20,286,0,41,444
1828,1,0,0,1175,86,13.6627907,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Pozsonyi út,"
                3 rooms                            ",3,0,Brick Apartment,1,0,2349,93,62,"Empty, furnished as well",1,0,0,1,4,-1,"Street, quiet",0,0,0,0,0,0,0,0,0,1,1,0,0,0,12,1,-1,-1,-1,-1,revival.alberlet.hu,,,,47.51886,19.0518555,47.51886,19.0518555,1137,13,1416,180,18,250,186,98,107,83,19,17,262,493,15,445,5,46,1762
1829,1,0,0,448,37,12.10810811,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Népfürdő utca,"
                1 room                 + 1 half room            ",1,1,Block Apartment,0,1,896,46,31,"Furnished, equipped",1,1,0,0,7,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,-1,-1,-1,-1,fh.alberlet.hu,,,,47.534,19.059349,47.534,19.059349,1138,13,398,140,7,98,127,33,34,47,9,12,158,253,24,400,2,61,982
1830,1,0,0,495,42,11.78571429,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Kerékgyártó utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,989,93,-1,"Furnished, equipped",1,1,0,0,1,-1,"Street, sunny",0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,-1,1,-1,-1,-1,-1,,,,47.5217338,19.1063132,47.5217338,19.1063132,1147,14,226,109,5,50,90,20,14,35,10,15,36,63,21,328,0,41,517
1831,1,0,0,603,70,8.614285714,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobieski János utca,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,1206,62,31,"Furnished, equipped",1,1,0,0,3,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,fh.alberlet.hu,,,"Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 0.809 km )Budapesti Gazdasági Főiskola - BGF KVIFK ( 1.193 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 1.285 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 1.285 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 1.285 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 1.482 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 1.109 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 1.713 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 1.713 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 1.713 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 1.713 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 1.713 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 1.713 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 1.713 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.194 km )Budapesti Műszaki Főiskola - BMF KGK ( 1.779 km )Eötvös Loránd Tudományegyetem - ELTE ( 0.785 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 0.785 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 0.526 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 0.500 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.555 km )Közép-Európai Egyetem - KEE ( 0.611 km )Károli Gáspár Református Egyetem - KRE ( 1.008 km )Károli Gáspár Református Egyetem - KRE BTK ( 1.097 km )Károli Gáspár Református Egyetem - KRE HTK ( 1.425 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 0.882 km )McDaniel College - MCDC ( 1.901 km )Magyar Képzőművészeti Egyetem - MKE ( 1.362 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.136 km )Pázmány Péter Katolikus Egyetem - PPKE ( 0.961 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 0.788 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 0.927 km )Semmelweis Egyetem - SE ( 1.433 km )Semmelweis Egyetem - SE ÁOK ( 1.433 km )Semmelweis Egyetem - SE EFK ( 0.894 km )Semmelweis Egyetem - SE FOK ( 1.433 km )Semmelweis Egyetem - SE GYTK ( 1.433 km )Színház- és Filmművészeti Egyetem - SZFE ( 0.766 km )Szent István Egyetem - SZIE ÁOTK ( 1.763 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 0.586 km )Central European University - CEU ( 0.611 km )

                    More
                    



",47.478859,19.0821289,47.478859,19.0821289,1096,9,912,223,18,153,147,40,89,73,8,3,245,297,23,460,1,20,1541
1832,1,0,0,896,70,12.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Belgrád rakpart,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1793,46,40,"Furnished, equipped",1,1,0,0,4,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,-1,-1,-1,1,"ON BELGRAD WHARF 2 SEPARATED ROOMS APARTMENT FOR RENT, EVEN FOR COMPANIES!!! 

In the heart of downtown, on the Belgrade wharf we offer for rent a nicely renovated 70 sqm 2 bedroom (2 separate !!!), MECHANIZED AND FURNISHED 4th FLOOR (with elevator) apartment for long term.The property is for sale to companies, it can be used as an office! 
The location of the house is excellent, a few minutes walk to the universities, the market hall, the Danube bank, walking streets. 

Common cost: 13.300 HUF / month. 
Excess: payable on the basis of individual consumption. 

2 month deposit and a monthly rental IMMEDIATELY moveable! 

Call me with confidence, even on weekends. If it does not reach me, I will call back in a short time.",,,"Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 0.757 km )Budapesti Gazdasági Főiskola - BGF KVIFK ( 1.229 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 1.267 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 1.267 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 1.267 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 1.455 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 1.087 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 1.701 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 1.701 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 1.701 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 1.701 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 1.701 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 1.701 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 1.701 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.131 km )Budapesti Műszaki Főiskola - BMF KGK ( 1.717 km )Eötvös Loránd Tudományegyetem - ELTE ( 0.757 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 0.757 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 0.479 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 0.441 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.503 km )Közép-Európai Egyetem - KEE ( 0.670 km )Károli Gáspár Református Egyetem - KRE ( 0.972 km )Károli Gáspár Református Egyetem - KRE BTK ( 1.049 km )Károli Gáspár Református Egyetem - KRE HTK ( 1.387 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 0.851 km )McDaniel College - MCDC ( 1.849 km )Magyar Képzőművészeti Egyetem - MKE ( 1.338 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.074 km )Pázmány Péter Katolikus Egyetem - PPKE ( 0.906 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 0.773 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 0.872 km )Semmelweis Egyetem - SE ( 1.386 km )Semmelweis Egyetem - SE ÁOK ( 1.386 km )Semmelweis Egyetem - SE EFK ( 0.834 km )Semmelweis Egyetem - SE FOK ( 1.386 km )Semmelweis Egyetem - SE GYTK ( 1.386 km )Színház- és Filmművészeti Egyetem - SZFE ( 0.703 km )Szent István Egyetem - SZIE ÁOTK ( 1.711 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 0.605 km )Central European University - CEU ( 0.670 km )

                    More
                    



",47.4887515,19.0542845,47.4887515,19.0542845,1056,5,1966,322,33,352,227,123,142,120,18,15,339,609,23,540,5,40,2599
1833,1,0,0,742,73,10.16438356,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Egressy út,"
                2 rooms                 + 2 half room            ",2,2,Brick Apartment,1,0,1484,93,93,"Empty, equipped",0,1,0,1,3,-1,Park view,0,0,0,0,0,0,0,0,1,0,0,0,0,0,At least one year,-1,1,-1,-1,-1,"Egressy street Cordia apartment complex (built in 2011) 3rd floor (elevator available) 73 sqm apartment is available for a minimum of one year rent. Open style modern built-in kitchen with appliances, living room with terrace access, 3 bedrooms (1 bigger, 2 smaller), 2 bathrooms. One bathroom with bathtube and with thermal water supplied from the nearby Paskal spa. The other bathroom with shower and infrasauna. Spacious stylish 27 sqm terrace that faces nice inner garden. Air condition is available, as well as a parking lot and a storage room belong to the property in the basement. Without furniture, kitchen equipped. The apartment complex has reception and 24h guards. Utilities approx. 60,000 Huf. Excellent infrastructure and public trasport in the area (trolley bus nr 77 amd 82 stops in 2 minutes walk). 2 months deposit required.",,,,47.514724,19.120052,47.514724,19.120052,1149,14,176,117,6,36,78,10,14,31,9,5,30,35,20,458,0,33,297
1834,1,0,0,510,47,10.85106383,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dobozi utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1020,15,40,"Partly furnished, equipped",0,1,1,0,0.5,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,-1,-1,-1,-1,-1,,,,47.4905933,19.0884576,47.4905933,19.0884576,1086,8,1199,261,20,195,180,54,107,82,14,7,234,311,27,456,3,29,1342
1835,1,0,0,989,74,13.36486486,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cházár András utca,"
                1 room                 + 3 half room            ",1,3,Brick Apartment,1,0,1978,25,74,"Furnished, equipped",1,1,0,0,1,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,At least one year,Yes,1,Yes,-1,-1,"VÁROSLIGET KÖZELÉBEN ERKÉLYES, ÚJ ÉPÍTÉSŰ, 4 SZOBÁS LAKÁS KIADÓ!

Kiadó a 14. ker. Cházár András utcában (az Istvánmezei úthoz és a Récsei Centerhez közel) egy 2002-ben átadott, 74 nm-es (+6 nm erkély), amerikai konyhás nappali + 3 külön nyíló hálószoba beosztású, BERENDEZETT, GÉPESÍTETT, liftes, 1. emeleti, klímával és redőnnyel felszerelt, KERTRE NÉZŐ, új építésű lakás. 

A közlekedés éjjel-nappal kiváló: a közelben jár a 2-es és 4-es metró, az 5-ös, 7-es, 8E-s, 20E-s, 30-as, 110-es, 112-es, 133E-s, 907-es, 973-as busz, az 1-es villamos és a 72-es, 74-es, 75-ös, 76-os, 79-es troli is.
A Keleti pu. 3, a Blaha Lujza tér és a 4-6-os villamos 6, az Astoria pedig 9 perc alatt elérhető.

Igény esetén teremgarázsban parkoló bérelhető a szomszédoktól...

Alkalmas irodának illetve LAKHATÁSI TÁMOGATÁST igénybe vevők részére is (számla megoldható). 

Bérl. díj: 320 eFt/hó + alacsony rezsi (kb. 8 eFt/hó + 24,4 eFt/hó közös költség, amely tartalmazza a fűtést és vízmelegítést is)

Kaució: 2 hónap.",,,,47.50437261,19.09177605,47.50437261,19.09177605,1146,14,901,221,16,140,171,36,85,72,18,5,163,229,29,487,3,37,985
1836,1,0,0,340,30,11.33333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eötvös utca,"
                1 room                            ",1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,,,,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1837,1,0,0,927,82,11.30487805,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Soroksári út,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,1855,87,49,Empty,0,0,0,1,3,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,-1,-1,-1,-1,-1,,,,47.461934,19.0806809,47.461934,19.0806809,1095,9,238,86,4,39,52,6,39,22,6,1,28,61,14,306,1,9,558
1838,1,0,0,773,84,9.202380952,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Duránci utca,"
                1 room                 + 3 half room            ",1,3,Brick Apartment,1,0,1546,62,46,Partly furnished,0,0,1,0,2,-1,Street and courtyard,1,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,Yes,-1,-1,Yes,-1,"NEWLY RENOVATED APARTMENT IN KELENVOLGY! 

The apartment is in XI. District at Duranci street for rent whic has a living room (american kitchen) + 3 bedroom, garden-connected attic apartment. It is located in a garden city, in a condominium with 4 flats. The flat quietly bright, partly furnished, completely renovated.The apartment has a garage and a yard.The American kitchen has a daytime air conditioning.Heating and hot water are provided by a gas stove.Bathroom and toilet are located in a separate room. 
The area's transport is excellent, city bus is 10 meters away, Metro and Allee are within 10 minutes. 

Common cost: 15.000Ft / month 
Excess: payable on consumption. 
Rental fee: 250.000Ft / month + other fees. 
FOR A SINGLE PERSON OR CHILDLESS COUPLE THE RENTAL FEE IS 230,000FT / MONTH + OTHER FEES.",,,,47.450973,19.022722,47.450973,19.022722,1116,11,127,93,3,39,61,6,18,18,0,0,22,87,17,340,2,21,665
1839,1,0,0,556,43,12.93023256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bajcsy-Zsilinszky út,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,1113,46,49,"Furnished, equipped",1,1,0,0,2,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,At least one year,-1,1,-1,-1,-1,diamond.alberlet.hu,,,"Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 1.670 km )Budapesti Gazdasági Főiskola - BGF KVIFK ( 1.192 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 0.203 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.313 km )Baptista Teológiai Akadémia - BTA ( 0.871 km )Eötvös Loránd Tudományegyetem - ELTE ( 1.912 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 1.912 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.550 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.039 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 0.873 km )Közép-Európai Egyetem - KEE ( 1.457 km )Károli Gáspár Református Egyetem - KRE BTK ( 1.942 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 0.459 km )McDaniel College - MCDC ( 1.092 km )Magyar Képzőművészeti Egyetem - MKE ( 0.058 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.549 km )Pázmány Péter Katolikus Egyetem - PPKE ( 1.713 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 1.992 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 1.683 km )Semmelweis Egyetem - SE EFK ( 1.498 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.290 km )Szent István Egyetem - SZIE ÁOTK ( 0.984 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 1.894 km )Central European University - CEU ( 1.457 km )

                    More
                    



",47.504684,19.0553109,47.504684,19.0553109,1065,6,2072,273,33,373,256,138,141,110,24,22,432,687,24,446,7,35,2515
1840,1,0,0,371,36,10.30555556,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Kerekes utca,"
                1 room                            ",1,0,Brick Apartment,1,0,742,46,19,"Partly furnished, equipped",0,1,1,0,2,-1,To the courtyard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,1,-1,-1,-1,-1,,,,47.5259938,19.08412,47.5259938,19.08412,1135,13,362,154,11,83,138,31,30,50,15,15,66,169,15,313,1,58,724
1841,1,0,0,495,38,13.02631579,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thaly Kálmán utca,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,989,46,31,"Furnished, equipped",1,1,0,0,4,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,fh.alberlet.hu,,,,47.479963,19.0764297,47.479963,19.0764297,1094,9,1204,243,20,223,168,59,114,91,9,7,260,389,19,464,2,27,1869
